	A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
A549_G1_1A	0	0.0224715776496909	0.0221009872841402	0.00843828901801973	0.0235750263428066	0.0212413017600438	0.016027537764828	0.0126012878549605	0.0146993381211031	0.0181150151289529	0.0120539782639878	0.0138928801518223	0.0217998807750346	0.0186568367609384	0.0102112766092905	0.0210521198243459	0.0216711266463715	0.0120316506294692	0.0165890598664653	0.0176552755944164	0.0218296103539351	0.0262433023683987	0.031404011782702	0.014200245986488	0.0255289535025768	0.0173760132878106	0.0262762039130872	0.0167328131610094	0.0130783809158807	0.0077277911647151	0.017464672482845
A549_G1_1B	0.0224715776496909	0	0.00991331571953012	0.0201742298288299	0.0406364760741879	0.0322879572212287	0.0240619326718605	0.0200205495189244	0.00900764742197181	0.00889368001689912	0.0249304660999886	0.0201782939908772	0.0310047671721945	0.0306438113639404	0.0234924072272638	0.0106526038176751	0.00789544423749843	0.0236090560500976	0.020188829785529	0.0106780850904192	0.0357332046645564	0.0421136664126406	0.0457052592207544	0.0153374306375278	0.0421015732656092	0.0334188321593902	0.0357624117380967	0.0157071537599402	0.0234979723280356	0.0254349132852442	0.0271006794516433
A549_G1_1C	0.0221009872841402	0.00991331571953012	0	0.0189421723680895	0.0382198254924789	0.0271030619771117	0.0236502330163947	0.0144651477342514	0.0124653785862458	0.0113601095176817	0.0227862046440049	0.0139471821841065	0.0232365364846884	0.0299414648386133	0.0220667098246398	0.011532894743444	0.00262140611425317	0.0181626702522554	0.0126276123833872	0.0047055997678603	0.0294516688662247	0.0368514425505921	0.0399206137016555	0.0129454999151887	0.0383407177575264	0.0288380635132244	0.0289637292365518	0.00888953645598631	0.0188711382096342	0.0241918583052149	0.0303769687784695
A549_G1_1D	0.00843828901801973	0.0201742298288299	0.0189421723680895	0	0.0207733919943226	0.0259524310615756	0.00850735132507968	0.00918123560548223	0.0116284780433459	0.0190583953396418	0.00547959906569228	0.0138454624452681	0.0190427156490245	0.01292890492613	0.00364067491335757	0.022169461985715	0.0180998133822345	0.010117837912428	0.0150748048667679	0.0154935846213906	0.0192610497180493	0.0235853971904249	0.0279469891029984	0.00733023138771295	0.0225277160242951	0.0146717229815922	0.0212568466453596	0.012241049655307	0.00756028277674951	0.00565536906150256	0.0148228986482294
A549_G1_1E	0.0235750263428066	0.0406364760741879	0.0382198254924789	0.0207733919943226	0	0.0368893525365892	0.0180781529701647	0.0251025517877033	0.0320127303991049	0.0395814911676795	0.0158062697849584	0.0298430646039221	0.02498208870877	0.0122118555579188	0.017247311009603	0.0424917853520441	0.0376908080131962	0.0229778328428669	0.0306604844346444	0.035149701179637	0.0176905961795969	0.0124906715098278	0.0159147617950271	0.0260373167925374	0.00575587010256814	0.0124381785421745	0.0200098579588277	0.0298049644219114	0.019824278811516	0.0165510261457467	0.022220994020657
A549_G1_1F	0.0212413017600438	0.0322879572212287	0.0271030619771117	0.0259524310615756	0.0368893525365892	0	0.0340080686622988	0.0203435621888344	0.0292729208063049	0.0246750154486112	0.0282743304814028	0.0152123166332722	0.0211641786901898	0.0364708244891499	0.0277708546211231	0.0242668513788419	0.0287190837352485	0.0185003698917552	0.0172032341193119	0.0233704707681876	0.0249307871431475	0.0320211002094712	0.0363031796338844	0.0277705136704367	0.0356876277717911	0.0260616480643823	0.0307689578596094	0.0237377877528562	0.0239395212708414	0.0258800643260585	0.038609392633001
A549_G1_1G	0.016027537764828	0.0240619326718605	0.0236502330163947	0.00850735132507968	0.0180781529701647	0.0340080686622988	0	0.0156050194793629	0.0158260860431536	0.025589154512966	0.00650360510674683	0.0213166051177029	0.022970910837705	0.00674857237089614	0.00658327779224006	0.0288532606788601	0.0222971283245096	0.0166122436327564	0.0217046724833267	0.0214548691926482	0.021530317669833	0.0234880823597387	0.0269051728150282	0.010803235360401	0.0206502444600398	0.0163561226229777	0.0212570549695582	0.017248926483242	0.0117688656684155	0.0101065297584054	0.0118367892253307
A549_G1_1H	0.0126012878549605	0.0200205495189244	0.0144651477342514	0.00918123560548223	0.0251025517877033	0.0203435621888344	0.0156050194793629	0	0.014355737539165	0.0176599688912151	0.0112580324190743	0.00614606938277794	0.0119911326745478	0.0198427703207765	0.0111884977646656	0.0194568718818513	0.0149088089465061	0.00393709487666344	0.00628198122942561	0.0110528254527633	0.0159266445970735	0.0230757493496347	0.0268955173777321	0.00842342750849387	0.0247650171640884	0.0146758593524783	0.017732257472404	0.00616192632241994	0.00562389993279282	0.0124036424158338	0.0239748886984642
A549_G1_2A	0.0146993381211031	0.00900764742197181	0.0124653785862458	0.0116284780433459	0.0320127303991049	0.0292729208063049	0.0158260860431536	0.014355737539165	0	0.0107709473060176	0.0165427207427366	0.0163466958148465	0.0261866878165207	0.0221270246763032	0.0148627205639462	0.0142365724583307	0.010549501078812	0.0174887362769156	0.0170814393016162	0.0103318831527584	0.0291933070636739	0.0346618898957394	0.0386141085215323	0.00859573461923428	0.033920573084754	0.0257911511309605	0.0299372671166158	0.0122400678099795	0.0165086224422329	0.016738734337958	0.0188411669843287
A549_G1_2B	0.0181150151289529	0.00889368001689912	0.0113601095176817	0.0190583953396418	0.0395814911676795	0.0246750154486112	0.025589154512966	0.0176599688912151	0.0107709473060176	0	0.024344241092538	0.0155530923267288	0.0284810078496799	0.0314520278965933	0.0226964877870855	0.00382319984696651	0.0110304341389671	0.0203886728364869	0.0166721152842916	0.00904625394537202	0.0332903752720867	0.0401725367904188	0.0443650786137851	0.0165242431416733	0.0407942130302519	0.0312326702698668	0.0351714615144107	0.0152949487146659	0.0221828509718196	0.0233186958243995	0.0280551200391054
A549_G1_2C	0.0120539782639878	0.0249304660999886	0.0227862046440049	0.00547959906569228	0.0158062697849584	0.0282743304814028	0.00650360510674683	0.0112580324190743	0.0165427207427366	0.024344241092538	0	0.0167697895266546	0.0177709703655459	0.00873611096214563	0.00234606129640503	0.0273014378635573	0.0220681893355111	0.0110564625799018	0.0175247759037947	0.0197433548052852	0.0160225579414206	0.0190004234012681	0.0231527259373066	0.0104042859455497	0.0174053867491509	0.0107100368713277	0.0175681067748484	0.0149932622116096	0.00671040615188585	0.00533966734958033	0.0152320668924397
A549_G1_2D	0.0138928801518223	0.0201782939908772	0.0139471821841065	0.0138454624452681	0.0298430646039221	0.0152123166332722	0.0213166051177029	0.00614606938277794	0.0163466958148465	0.0155530923267288	0.0167697895266546	0	0.0134537299996326	0.0254941012324051	0.0163343322050397	0.0164079493741434	0.0151699095241466	0.00699454769024086	0.00329881942716116	0.0100660725887938	0.0188569724137386	0.0267398785803316	0.0306912502346578	0.0131280484686913	0.0292387762924065	0.0187089898306271	0.0217492272303198	0.00857377696907898	0.0114218976874924	0.0165104604401749	0.0282971066907832
A549_G1_2E	0.0217998807750346	0.0310047671721945	0.0232365364846884	0.0190427156490245	0.02498208870877	0.0211641786901898	0.022970910837705	0.0119911326745478	0.0261866878165207	0.0284810078496799	0.0177709703655459	0.0134537299996326	0	0.0247197333957901	0.0190614652186373	0.0293649852928117	0.0244409185030276	0.0100771936248201	0.0121816232731679	0.0210138354661893	0.00851283672406405	0.0170900034562061	0.0194920038284938	0.0189883444423085	0.0219525945815286	0.0128662336943136	0.0102582291185698	0.0154456013978439	0.0117928334320399	0.0196785056305331	0.0328692787421216
A549_G1_2F	0.0186568367609384	0.0306438113639404	0.0299414648386133	0.01292890492613	0.0122118555579188	0.0364708244891499	0.00674857237089614	0.0198427703207765	0.0221270246763032	0.0314520278965933	0.00873611096214563	0.0254941012324051	0.0247197333957901	0	0.00959855706885553	0.0347342238382802	0.0287766603774296	0.0196201574596649	0.0261017936849542	0.0274391289984621	0.0208688387565512	0.0202682797680609	0.0236144958781284	0.0170108114590257	0.0157839688621997	0.0149118591032481	0.0211304999554336	0.0227618592868384	0.014914515890596	0.0113147336472837	0.0125134018264921
