	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_1D_3	0.0072063884345005	0.00627640499951915	0.00862456903887873	0.00265351545396315	0.00494652823279167	0.00671242876854043	0.0106189117501594	0.0120847148329868	0.0139208530070154	0.00679231125531045	0	0.000358215611119208	0.00578678568301632	0.00488794541214471	0.0167020665875469	0.0250228940503428	0.0214710315036104	0.0065795439021305	0.00274922334010607	0.00440404210499394	0.00810574642974667	0.0152388750590563	0.00279293696205948	0.00236038020607229	0.00771399681249726	0.00467817861101919	0.00241841878097049	0.020768299004697	0.00810468197206137	0.00482443410825889	0.0160625793546529	0.0166444777592226	0.00682114703597771	0.0101379420629621	0.0104374752789116	0.0225300613225432	0.00734636479469461	0.00488225687898	0.00885978688429266	0.00170247908858293	0.00375917774483994	0.0104824161841938	0.00694087758684986	0.00324778765344185	0.0120832944401514	0.0111201242300414	0.00677672522636602	0.0122792100775856	0.00305056138266627	0.00725272794151355	0.00650714567524115	0.00962318057329049	0.00542301318131106	0.0132028555023585	0.0131908206209164	0.00613330430902767	0.0113810864104453	0.00653622176516976	0.002403504520352	0.00991546609670333	0.00628987199244475	0.0162023753817493	0.00907866704602489	0.00618839463205286	0.00405269246117418	0.00307465761637371	0.00897754388787094	0.00446046193236273	0.00413050205449025	0.00658464577256209	0.0155406070409982	0.00665980249854837	0.00930607768649638	0.0182734929186387	0.0116446164991474	0.00852524392663144	0.0121717926891482	0.0186507737223128	0.00954553989704594	0.0105393042283933	0.0149333806597797	0.00533936322349326	0.000867609166362718	0.00985864487874213	0.0049337792665646	0.00706220504057626	0.0100539799857027
A549_G1_1E_1	0.00752468732173464	0.00663052612042898	0.00878597301391013	0.00234888067289065	0.00508394960189134	0.00697635182467036	0.0108010913239961	0.0123439815397631	0.0142780170812812	0.007113486110197	0.000358215611119208	0	0.00603141496003283	0.00524096062035326	0.016527992525062	0.0248297328010773	0.0212211258301201	0.00689802031631987	0.00309573708318468	0.00441906228742354	0.00837711539409085	0.0155762649807133	0.00291484774835167	0.00200226793148701	0.00770256744117612	0.00491694417105252	0.00276797222315923	0.0210468213406032	0.00846212080667033	0.00515709691348936	0.0163327894648456	0.0168883091309726	0.00703460161932308	0.0104323577055007	0.0107945634741486	0.0228228914548918	0.00769067299721703	0.00522253559022104	0.0090607291828477	0.00139553757841481	0.00399100077484814	0.0104929278943755	0.00715510439762034	0.00350722036005538	0.0118324432428581	0.0114782866517593	0.00708386358861073	0.0125256289707086	0.00294096655511611	0.00759198615719002	0.00681893206538317	0.00980017636869769	0.00562870938672684	0.0133072272075908	0.0134154535201978	0.006176926803018	0.0116509605549624	0.00689433864911555	0.00214416890795097	0.0101329509730372	0.00644460976976673	0.0165096850016937	0.00923259924910567	0.0063840870288682	0.0042999315265899	0.00309231354963558	0.00915061840314923	0.00481776606509487	0.00446523018412214	0.00693854783813189	0.0157484813512841	0.00676772758936416	0.00966357824532555	0.0185153386837527	0.0119732781300193	0.00877603407332713	0.0124873746661984	0.0189726184969686	0.00988849095528354	0.0108853568862549	0.0152430008385128	0.00513105424339153	0.00120193098683065	0.00968541640691047	0.00457900666715168	0.00714123176272749	0.00981216240502346
A549_G1_1E_2	0.00809093574570497	0.00408356863476077	0.00345713984909342	0.00685484093800518	0.00213471617573167	0.00899707878096456	0.00510466050313278	0.00632516877768712	0.0105444352150415	0.00771216473345379	0.00578678568301632	0.00603141496003283	0	0.00358557074313138	0.0223910795196482	0.0307522949307564	0.0272504821247376	0.00765212176640347	0.00519641194114089	0.00385155166793912	0.00245105455440437	0.0105146901405951	0.00763465340075298	0.0075372859242776	0.0127565522041798	0.00111815482160534	0.00510674677308757	0.0150801291578514	0.00567128604398408	0.00253664896849269	0.0103392531665826	0.0108588318278699	0.00125055212434329	0.00468019349952674	0.00832664315931792	0.016937459133406	0.00390018411285691	0.00594128648882329	0.00325608795280678	0.00740594062286297	0.00204769005436695	0.015258218113701	0.00134434310349543	0.00682774279524232	0.017863012755758	0.00849938770637985	0.00810694921978863	0.00649459719606655	0.00870685217250998	0.00356451256278263	0.00779587018122036	0.00419731006983942	0.000886860541944744	0.00836608805024818	0.00742408583445944	0.010926899580022	0.00566994659254047	0.00520281109645992	0.00631253016415168	0.00418609037549697	0.00191933489560013	0.0108018766371649	0.00395232846450836	0.00112307447848314	0.00173411921614873	0.00834740774129775	0.00363607784302633	0.00402899060302498	0.0027854542780792	0.00420617825096611	0.00981975870926138	0.00289794537627539	0.00658737828620469	0.0124874771309858	0.0068113478764368	0.00274735681657994	0.00699467432190613	0.0134600238829175	0.008855601257063	0.00650211234868597	0.00958357527972549	0.0111168234490872	0.00500145157516372	0.0155657645743448	0.0100601365208984	0.0115068684050298	0.0158391351964395
A549_G1_1E_3	0.00451210965757995	0.00139347492492935	0.00699325882403699	0.00713252156529309	0.00485993714777469	0.00548490739652712	0.0083738154987799	0.00849114806994067	0.00907196670371156	0.00412789270642058	0.00488794541214471	0.00524096062035326	0.00358557074313138	0	0.0201790384471801	0.0285851671745781	0.0256154501642158	0.00406702380312399	0.00269012800688977	0.00597227568329171	0.00468987953421906	0.0104540846266211	0.00535424989767993	0.00721691472774141	0.0100355824300793	0.00325396570408763	0.00284293554431871	0.0166703578485617	0.0032907220541363	0.00105314338241104	0.0121559108746898	0.013104209296282	0.00478145874364073	0.00608083185706855	0.00584180950169247	0.0182312492142154	0.00254439901220273	0.00244359463475772	0.00655754354475523	0.00653064890157198	0.0032472285779165	0.0122690984515573	0.00485063569209812	0.00407632141978808	0.0163356509793995	0.00638033844844834	0.00452478581382309	0.00887833071291263	0.00697356689545763	0.00254451080504939	0.00421605420232854	0.00758558328450098	0.00408925558268966	0.0118738078942496	0.0100761913351009	0.00815506914037532	0.00765771742504393	0.00199423760710596	0.00667452872745621	0.00718899730326622	0.00537122449044633	0.0117751680418334	0.00748185792385858	0.00467150767937294	0.00301898867500005	0.00623586040893094	0.00710198098129471	0.000642250002549699	0.00118325217716055	0.00169960125760566	0.0125646109298097	0.00628583095308331	0.00448402146251497	0.0147209861696905	0.00699090264108454	0.00542236573902877	0.00769483407338751	0.014022108353234	0.00565789888725969	0.00568735047300084	0.0104917652306227	0.00952522971175451	0.0040553489265011	0.0135265052571797	0.00981923047969552	0.00850307519780331	0.0142759637355091
A549_G1_1F_1	0.018381280231045	0.0211866137605478	0.0253120859794693	0.0169127587073528	0.0216012800952161	0.0164302881506422	0.0273190206168325	0.0285053412034745	0.027057864348113	0.0183207976818901	0.0167020665875469	0.016527992525062	0.0223910795196482	0.0201790384471801	0	0.00840897688839459	0.00686583566491003	0.0181282197080942	0.0175712835161731	0.0206475899069317	0.0245129509866685	0.0299612604336403	0.0149018433260135	0.015718829625696	0.0103818696042686	0.0213174513480461	0.0175271009826213	0.0368364337486288	0.022219076057633	0.020723798087501	0.0323140368795461	0.0331333185583529	0.0234976323351838	0.0262357760319983	0.023140818987985	0.038316669121812	0.0225701139909936	0.0182549458848236	0.0255491747274796	0.0152957051525552	0.0204256916954505	0.0093051227341942	0.0236154880628208	0.016105674132337	0.00599293827402057	0.0241492494081027	0.0177896563222676	0.028789674929464	0.0136933719948928	0.0226657813997872	0.0178560138571755	0.026322762564119	0.0221148077235385	0.0297005518584044	0.0298067051240486	0.0121927285649781	0.0277217178345574	0.0206221696654385	0.0173207942288341	0.0265699255004317	0.0229700579172193	0.0318406584296199	0.0257551638789222	0.0228864145071596	0.0206800976226288	0.0140956408139386	0.0256754543299893	0.0195403802641478	0.0200934085203946	0.0214456234420484	0.0322044227762179	0.0232280964139577	0.0231483089620373	0.0347651247144152	0.0269561618265739	0.025058290614143	0.0277966623054603	0.0337951386446735	0.0209576333685107	0.0252600150639338	0.0305666484479609	0.0114303972109521	0.0174161584947462	0.00684404945407614	0.0142656455138539	0.0122743255973137	0.00732269006970264
A549_G1_1F_2	0.0266398828293591	0.0295827375151563	0.0335929812086912	0.0250087979015382	0.0298724824024051	0.0246882275770065	0.0356258816334739	0.0368992904845748	0.0352373697262294	0.0266083940507883	0.0250228940503428	0.0248297328010773	0.0307522949307564	0.0285851671745781	0.00840897688839459	0	0.00588210428068129	0.0264255307626739	0.0259767638731412	0.0288185473471737	0.0329037183815784	0.0382797596601441	0.0233049549470152	0.0238663828544927	0.0187294555507511	0.0296684650542449	0.0259289349430732	0.0452354683290279	0.0305706996626421	0.0291270724175631	0.0407169023883668	0.0415230142975338	0.031837024218069	0.0346405369690806	0.0313616615030581	0.0466983372759408	0.0309677281433796	0.026638501625268	0.0338794306705681	0.023552426145149	0.0287669690882783	0.0173085026847502	0.0319559125274523	0.0245119586818433	0.0134479952238188	0.0323780051509679	0.0260651900720855	0.0371745635806939	0.0220480646052397	0.031067630849731	0.0261519730633833	0.0346230438575895	0.0304439473644443	0.0378507954450432	0.0381718892233918	0.0205669002142484	0.0361203374456765	0.0289944280944186	0.0254523023281773	0.0349207183254968	0.0312507540162305	0.0402254649322467	0.0340242443918872	0.0312080467011711	0.029032709741109	0.0224905341499629	0.033971196402067	0.0279463802098943	0.0284934162065861	0.0298386797757903	0.0405510960564073	0.0314522436434967	0.031467971262483	0.0431549077949681	0.0353379539609572	0.03343627909793	0.0361908885933961	0.0421326444111796	0.0291209214229918	0.0336162502259144	0.0389543194543177	0.0197024241910326	0.0257620645061733	0.0151904941857256	0.0221291353887472	0.020571507263554	0.0152352109468195
A549_G1_1F_3	0.0245257596349283	0.0267755199098106	0.0297603687909202	0.020944003729482	0.0260680776856303	0.0226099575454616	0.0318480721362924	0.0335491623822439	0.0332399395102067	0.0244032097746755	0.0214710315036104	0.0212211258301201	0.0272504821247376	0.0256154501642158	0.00686583566491003	0.00588210428068129	0	0.0241905011848781	0.0229295276784019	0.0248032269733514	0.0295606318213377	0.0358179262627628	0.0202683042359762	0.01992552463687	0.0164988491151327	0.0261363936436416	0.0228130885669994	0.0421674307583342	0.0280494854873966	0.0259826421743593	0.0375041575884753	0.0381015721343765	0.028223067426991	0.0314976905261458	0.0292926362155343	0.0438205841363428	0.0281192758625884	0.0239970183053252	0.030203322318953	0.0198556293666175	0.0252096597452676	0.0159466499627427	0.0283444362042064	0.0216513477545478	0.0093900329085825	0.0302754423333766	0.0239084190172527	0.0337417939611313	0.0187148624479633	0.0281568455134458	0.0239263763128093	0.0308356038323128	0.0268115103589146	0.0336717435346913	0.0346063921589654	0.0181415831796347	0.0328319557735975	0.0263849594718767	0.0214374322846701	0.0313164455887192	0.0274503423182997	0.0373828061803511	0.0301534041978635	0.0275367815612686	0.0255185488529858	0.0193816126929819	0.0301775794256885	0.0250003430695332	0.0253069820970588	0.0270587689225487	0.0368775265226749	0.0275051348608885	0.0290750916836687	0.0397264651574764	0.0325742405584247	0.0299922732642685	0.0333048734846823	0.0395550085536225	0.0272272931758381	0.0310312951147845	0.0361003636344894	0.0161927792175914	0.0222857734929134	0.0122007145216564	0.0178285233629952	0.01846620120635	0.0114239536477855
A549_G1_1G_1	0.000626860897170395	0.0040730378224305	0.0110485212658763	0.00923214058428456	0.00871880886877992	0.001810874359322	0.0123153012725159	0.0118574208692327	0.00906534492380853	0.000242837552756421	0.0065795439021305	0.00689802031631987	0.00765212176640347	0.00406702380312399	0.0181282197080942	0.0264255307626739	0.0241905011848781	0	0.0039380253735342	0.00947500610675955	0.00846523990101692	0.0118636733637658	0.00503646238457674	0.0087528116419189	0.00776118170718979	0.00721968133142231	0.00428002782831933	0.0192018019269733	0.00427607677333984	0.00511626591917145	0.0150624162123191	0.016292491690303	0.00884346634367227	0.00927327744234284	0.00511605910982172	0.0204426735832899	0.00530219298732524	0.00192060746950977	0.0105436388112697	0.00766860500523896	0.00696776596760334	0.00932920468241803	0.00890904979337956	0.00362538249245561	0.0153647748210968	0.00608904216037047	0.000484081470169777	0.0123475327889947	0.00691192628575325	0.00556213328483857	0.000274029025898191	0.0115866052018528	0.00811038566677816	0.015904943618709	0.0136481917819096	0.00605111944993391	0.0109874181401638	0.0030249308341664	0.00894021342089193	0.0110473842375622	0.00939996577943115	0.0140193100482019	0.011533706416495	0.00872942310667202	0.00684894217246213	0.00583939368238404	0.0111348258166537	0.00367520043427283	0.00501774689812711	0.00418461483173643	0.0161209807178038	0.0102797939465572	0.00505471136159223	0.0178481122371159	0.00916246341925371	0.00925881258913484	0.0101586405800883	0.0157344849140139	0.00332415230433089	0.00729259124642589	0.012787446877626	0.00911144216758556	0.00609556446710915	0.0120313574333578	0.0109736007921366	0.00585923080189182	0.0133869646986868
A549_G1_1G_2	0.00455885131113389	0.00394323683266088	0.00857942218716606	0.00536220973794446	0.00544337076232263	0.00447394745381289	0.0102983070755656	0.0109630063723843	0.0113750087172607	0.00413233145468831	0.00274922334010607	0.00309573708318468	0.00519641194114089	0.00269012800688977	0.0175712835161731	0.0259767638731412	0.0229295276784019	0.0039380253735342	0	0.00578232777001844	0.00700698819609202	0.0130963250750384	0.00268382660236486	0.00506983391888138	0.00761080578091889	0.00432920311171627	0.00034381105271918	0.019317325829562	0.00558688416333224	0.00315782429498743	0.0147485937905649	0.015596765507297	0.00643399982519365	0.00867041052228915	0.00775728508789207	0.0209098819211826	0.00522194346643728	0.00214313994433268	0.00844688131847188	0.00415465362218884	0.0037041934051445	0.01006266241427	0.00653532801485182	0.00163135191299685	0.0136468259278264	0.00849611306897775	0.00420588222537078	0.0112875588371232	0.00429606676156188	0.00523459715850673	0.00390983907609887	0.00939053401185254	0.00527236635117082	0.0134579290529162	0.0123952896106315	0.00575532149429434	0.0101627760378793	0.00393175661876228	0.00503127989064808	0.00929340902868302	0.00648008971634026	0.0144612190351585	0.0090727707111929	0.0060331434837482	0.00375907272750362	0.00355086452673384	0.00881150115590908	0.0020936631463228	0.00256131572509176	0.00424617952990098	0.0148583945219973	0.00718405775755856	0.00677094227376419	0.0172253499310995	0.0096779189771333	0.0076317362918751	0.0103804302646072	0.0167044000703374	0.00679772412834246	0.00829835510998922	0.0131778531180376	0.0068441906488172	0.00216477909913578	0.0108663683691077	0.00753817034504341	0.00631221043495694	0.0115872201919304
A549_G1_1G_3	0.0100498771479715	0.00708258302322723	0.00502973508720472	0.00386047599141267	0.00175345988636207	0.0102537707455232	0.00713341055825965	0.00954541614029945	0.0142758338716085	0.0096211585453933	0.00440404210499394	0.00441906228742354	0.00385155166793912	0.00597227568329171	0.0206475899069317	0.0288185473471737	0.0248032269733514	0.00947500610675955	0.00578232777001844	0	0.00613652854084588	0.0143503444110342	0.00712576167621583	0.00495358546938057	0.0121138311154741	0.00312512050791337	0.00549515794266235	0.018297506404561	0.00895835556909488	0.00513088377463758	0.0135510862713292	0.0137166216247448	0.00410975832205527	0.00839577215725506	0.0116410041542608	0.020294207302281	0.00741785945711311	0.00755457040729985	0.00570206157630663	0.00541279716246056	0.00273987708766902	0.0148859146980463	0.00421740629247504	0.00709938664621998	0.0155134430188803	0.011991484763943	0.00983115118110022	0.0095292626183471	0.00733420499193232	0.00713765247311081	0.00951600732748748	0.00613120909473199	0.00299047927815384	0.00905515531347385	0.010101572002955	0.010525800878452	0.00906322100470485	0.00795781270415849	0.00337944963608533	0.00689194134232339	0.00289264822480432	0.0144145427622211	0.00538244795107594	0.0033609151296295	0.00303220779932035	0.00747861129267102	0.0054824753178987	0.00602816887255355	0.00478984844927126	0.00731303628682959	0.0121901359322726	0.00271285580516653	0.0100359015464863	0.0152869124033741	0.0106549998694339	0.00613309226316474	0.0107735144385487	0.0171582534510008	0.0116231966475383	0.0102962611936267	0.0132461486321786	0.00924296507075885	0.00411284992464812	0.0138551779958328	0.00704123040133109	0.0114123952034095	0.0136046773331595
A549_G1_1H_1	0.00876062941478611	0.00440917221421941	0.00333284894820269	0.0093057526467374	0.00438429212965917	0.0100758520938244	0.0039236188471525	0.00400526585486395	0.00893678781278172	0.00845566276049638	0.00810574642974667	0.00837711539409085	0.00245105455440437	0.00468987953421906	0.0245129509866685	0.0329037183815784	0.0295606318213377	0.00846523990101692	0.00700698819609202	0.00613652854084588	0	0.00827452492772215	0.00962820333530903	0.00996679150205153	0.0146014674477932	0.00354020248149741	0.00700810498442113	0.0126747180264946	0.00524604626383212	0.00387791565158274	0.00795748464193712	0.00862471953929785	0.00212335015298158	0.00226174898714664	0.00757363687306685	0.0144992302238618	0.00344846847069048	0.00710388301775515	0.00237377586909257	0.00976745934523067	0.00445512241665469	0.0169337178519701	0.00204634313310022	0.00858890700860502	0.0201795095052921	0.00745360897076214	0.00894812993390602	0.00428462686838786	0.0109049919302838	0.00309859966431345	0.00866857968633976	0.00338729564590402	0.00318783691868779	0.00767921696622471	0.00540711383507955	0.0127311301754081	0.0032755915292856	0.00554404835024359	0.00876347265315864	0.00259035786178632	0.00351195499672251	0.0083569136243334	0.00369723193205056	0.00281185811517268	0.00410637583152082	0.0104189403181051	0.00316367146793099	0.00530127720538865	0.00444712830008404	0.00435598304609977	0.00788885883282269	0.00434274942159962	0.00577430418205691	0.0102579862110141	0.00464333818482966	0.000818754505263889	0.00464229734409279	0.0110438731006159	0.00873514149936478	0.00486794067987353	0.00714934814674834	0.013382302134252	0.00727863107406052	0.0177299499521633	0.0125063975127291	0.0131614200083293	0.018140316729957
A549_G1_1H_2	0.011685582693083	0.00915450309227242	0.0109075738367642	0.0170822923759302	0.0126027888802951	0.0136253238420462	0.00993215309962837	0.00654290410146439	0.00414584930884244	0.0116863709962951	0.0152388750590563	0.0155762649807133	0.0105146901405951	0.0104540846266211	0.0299612604336403	0.0382797596601441	0.0358179262627628	0.0118636733637658	0.0130963250750384	0.0143503444110342	0.00827452492772215	0	0.0156522605686708	0.0174613822862387	0.0195831086488492	0.0114293152564848	0.0132856001374567	0.00816182730396823	0.00777826978286912	0.0104230365192734	0.00592442481669616	0.00775794583060651	0.0103945628594074	0.00610045798366942	0.00717086390489769	0.00885330497599932	0.00791869253230663	0.0118280123981299	0.00975149935768702	0.0169262827774262	0.0122104709956405	0.0211355657202837	0.0103114548183479	0.0142062299855843	0.0266741408388442	0.00617183294795402	0.0122378393830559	0.007104472146864	0.0173883923266199	0.00798780225588003	0.0121375874424687	0.0102531372108557	0.0113606559039845	0.0130340200421039	0.00806568452022646	0.0177929973520394	0.00631353262525231	0.00943979903699511	0.0165577894286183	0.00888043701324659	0.0117787106008329	0.00326589267536843	0.0110248091350243	0.0110815610071919	0.0118296721488842	0.016559786966213	0.0105064243001038	0.0110086020950896	0.0111120892107367	0.00885426325838216	0.00931967532259886	0.0125529498677968	0.00681753175618392	0.00865471916526556	0.00370991460096576	0.00851851909392313	0.00371134469888368	0.003900422836858	0.00952424454406929	0.00481008688181024	0.00282780597052523	0.0199275869385566	0.0143751029839793	0.0236293469506235	0.0200873332197802	0.0177164424340722	0.0246233462616666
A549_G1_1H_3	0.00561745434706586	0.00652462911600524	0.0108567953615608	0.00505228293164048	0.00736861124071008	0.0045135568539519	0.0127121860757057	0.013610689628093	0.0136090956579412	0.00527803072902369	0.00279293696205948	0.00291484774835167	0.00763465340075298	0.00535424989767993	0.0149018433260135	0.0233049549470152	0.0202683042359762	0.00503646238457674	0.00268382660236486	0.00712576167621583	0.00962820333530903	0.0156522605686708	0	0.00416991227249819	0.00516941303912938	0.00663674924327048	0.00262588471761606	0.0220005090867449	0.00797201452570293	0.00582444246816514	0.0174260352828944	0.01824306850462	0.00882392805282719	0.011350748103932	0.00978868231768155	0.0235839160463378	0.00785531874423151	0.00398335571125101	0.0108783749576082	0.00297264713175417	0.0058351803017437	0.0078316148285159	0.00893466435415441	0.00151641749953218	0.0110292069927858	0.0106446721652491	0.00504953037402834	0.0139122170198238	0.00189533474784551	0.00789313929723014	0.00486559365532514	0.0117602382390465	0.00752897255527207	0.0156265122818392	0.0149785574421643	0.00343565417596331	0.0128225382501046	0.00627595266760783	0.00498447225582014	0.0118073389214356	0.00860440646749174	0.0171274591188415	0.0113377768551929	0.00831448478276752	0.00600950660045611	0.000910092362760972	0.0111462925918523	0.00473415926461921	0.00519357679738799	0.00681543494318127	0.0174195242335295	0.00913839912540673	0.00910126596819841	0.019874199970839	0.0123147374047849	0.0102100288957463	0.0130481858434731	0.0193217341028101	0.00833332054415996	0.0108427780642179	0.015844292439325	0.00431468432828783	0.00304422556949708	0.00818271663036092	0.00603090833938361	0.00428787493199358	0.00897474492951595
A549_G1_2A_1	0.0093753066282597	0.00860974108207641	0.00983947665085834	0.00126178991743807	0.00614773176983636	0.00860591388960702	0.0119263323747765	0.013842479292732	0.0162712272648568	0.00897785002246355	0.00236038020607229	0.00200226793148701	0.0075372859242776	0.00721691472774141	0.015718829625696	0.0238663828544927	0.01992552463687	0.0087528116419189	0.00506983391888138	0.00495358546938057	0.00996679150205153	0.0174613822862387	0.00416991227249819	0	0.00799182898357912	0.00642906436693442	0.00475144718226261	0.0226142259347164	0.0104577579685229	0.0070486375794539	0.0178687598332641	0.0182852785390044	0.00837618700829527	0.0121157564302408	0.012794405785175	0.0244634156359979	0.00962216807428625	0.00716777527329339	0.0103040939901684	0.00120101791933634	0.00551246094705088	0.0108233915160315	0.00849758259062849	0.0052019125105203	0.0105874366090335	0.0134800343967822	0.00889177027377515	0.013958385341862	0.00316249700254888	0.00950037479433347	0.00864751183531131	0.0109134349138566	0.00697436537152858	0.0139983342056863	0.0147315957123904	0.00682012115598361	0.0132066605632	0.008896483134729	0.00160356877372816	0.0114428827061237	0.00752822279376061	0.0182371172375236	0.0102400819542509	0.0076605578431298	0.00586867127352541	0.00390071820111976	0.0102551458302704	0.00681369060667544	0.00637044148977152	0.00891641315535401	0.0169635164212379	0.00761327159759597	0.0116594215446152	0.0198959362756877	0.0138191814584175	0.0102639435910978	0.0142666379798717	0.020772247119996	0.0118338056342769	0.0128201384710659	0.0169850631268505	0.00439404874702409	0.00316209012225127	0.00897226899665787	0.00262743630800193	0.00791914340181843	0.00865563349319302
A549_G1_2A_2	0.00805103067468689	0.0109144315417714	0.0160234121723995	0.00920889694706257	0.0125201343081712	0.00611830748130614	0.0178537873346988	0.0185120101746977	0.0167692380104215	0.00796095615205309	0.00771399681249726	0.00770256744117612	0.0127565522041798	0.0100355824300793	0.0103818696042686	0.0187294555507511	0.0164988491151327	0.00776118170718979	0.00761080578091889	0.0121138311154741	0.0146014674477932	0.0195831086488492	0.00516941303912938	0.00799182898357912	0	0.0117901739372286	0.00765788876193638	0.0265866522005227	0.011846503296886	0.0107266070724135	0.022169028813752	0.0231347653299092	0.013966333915696	0.0161098593655509	0.0128263750244069	0.027993973752978	0.0123040976253133	0.00793528621823066	0.0160109938622591	0.00699317428041814	0.0110033405109578	0.00283405552574887	0.0140745163646124	0.00601291477006436	0.0081713479998023	0.013823009570432	0.00744374164265431	0.0188680284011121	0.00490139760805816	0.0124339292780635	0.00749070413664922	0.0169134853357598	0.0126928570639667	0.0207901599937475	0.0200004809995977	0.00188066646186435	0.01768800321419	0.010272787167108	0.00937112602034834	0.0168969241632065	0.0137722075597558	0.021520685658433	0.0165055773563275	0.0134773563545738	0.0111685282243892	0.00464485598999411	0.0163059449851217	0.0093943185257193	0.0101677224351045	0.0111565752304876	0.0224673664189382	0.0142828657408454	0.0127686278938701	0.0247539169816924	0.016626630690968	0.0152413426586647	0.0175082316486371	0.0234219526958017	0.0107324239756571	0.0148924719911859	0.0202541912604166	0.00443904256765199	0.0081587234584537	0.00455979457401367	0.00834110440392499	0.00197248687473324	0.00647089130097756
A549_G1_2A_3	0.00771519259243514	0.00411107900648484	0.00425808370028059	0.00578516744616879	0.00165376052309287	0.00840489688036638	0.00607779515814304	0.00744316625074788	0.0111530570402317	0.00731174817968556	0.00467817861101919	0.00491694417105252	0.00111815482160534	0.00325396570408763	0.0213174513480461	0.0296684650542449	0.0261363936436416	0.00721968133142231	0.00432920311171627	0.00312512050791337	0.00354020248149741	0.0114293152564848	0.00663674924327048	0.00642906436693442	0.0117901739372286	0	0.00419274487649145	0.0161930392036197	0.00590817466786753	0.00224452211805542	0.011455073977796	0.0119718887373684	0.00219477716642861	0.00573079276767892	0.00859856516762298	0.0180380369633793	0.00429977136118546	0.00539458089921023	0.0042552532529126	0.00628871941081221	0.000929563518847709	0.0143493383616446	0.00230911202720208	0.0059472378608174	0.0167487433449361	0.00889497570865137	0.00764826132228555	0.00760952568060546	0.00762596582329304	0.00401354618058783	0.00733029275172316	0.00512449023024159	0.000948027239745446	0.00912916401217288	0.00851707979499377	0.00998530638196532	0.00678219570753625	0.00511851748208781	0.0052445231108105	0.00525502649029394	0.00221206323299782	0.0118630503996254	0.00474918477483062	0.00170569491590572	0.000638001716710066	0.00731288341159693	0.00451772202551104	0.00354560760785675	0.00220240407642179	0.00430453596090963	0.0108907507174807	0.00306021176628853	0.00694417342613752	0.0135992830464226	0.00772005246521903	0.00386534488051613	0.00799129524748299	0.014484861904771	0.00882917336053914	0.00719782744713045	0.0106314938336617	0.0100138914322938	0.00390805834170942	0.0144848229958769	0.00896890850257864	0.0106242653966533	0.0147273223104187
