	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_1D_2	0.0120206833276512	0.00668509774097342	0.00595309100356611	0.0106595022592511	0.0104415895099099	0.00613252841887748	0.0183867288039946	0.00510034962960663	0.00464483606774154	0.0110659288772958	0	0.00586304657741184	0.00960288830125296	0.00496519741293548	0.023783917529801	0.00550214792260089	0.0179478541268245	0.01660743712257	0.00327305243365145	0.0188795258936153	0.0104402096654002	0.0140048323421407	0.00897855503295051	0.00478945984486732	0.00761380221834088	0.013551709727036	0.0208166943127191	0.020351035173416	0.0346522506019517	0.0213315391537409	0.0318091987862521	0.0134446683381435	0.00586666247566727	0.00511207713854435	0.00937311025073794	0.0179947073601938	0.00502741878837339	0.00389823907165715	0.00822547261833162	0.00572382706412269	0.0140064802761373	0.0294459351189467	0.0135950966257148	0.0122140580258922	0.0123967991793696	0.0058032020970691	0.0187078169002743	0.011352801600506	0.00959665713532331	0.00927497044106143	0.0076556323228325	0.0106332416484297	0.00601478014052787	0.0130412337771567	0.0102899297258953	0.00595481719870838	0.00583266569088767	0.0121673076461464	0.00644551924211531	0.00661344461019638	0.0102041210864321	0.016622879442274	0.00374071323298641	0.0117457379348812	0.00870450943902609	0.00441318846463798	0.00895958597296145	0.00823862858243481	0.00433094269849844	0.00966473944293308	0.00906980928518617	0.00844406741452882	0.0109578643098322	0.0070626785383906	0.00846377807966218	0.00313115105572364	0.00631781575641937	0.0103933404073572	0.0136823026437279	0.00304804332864809	0.00286734205343016	0.00995181712151612	0.0191130402719397	0.0231450079980464	0.00873366746993532	0.0167937220316437	0.0127517566753219	0.00966665068918195
A549_G1_1D_3	0.0100115106906486	0.00215778728877346	0.00729486160833067	0.0136168815932158	0.00500214133264888	0.0106830721584608	0.0228755429237641	0.00625173260966197	0.00661259518173634	0.0120269910136285	0.00586304657741184	0	0.00460859001895376	0.00657123783939377	0.0293375482707548	0.00919995356406626	0.0206217790150344	0.0219051472182905	0.00403129472676977	0.0184016281862217	0.014939260477494	0.00840015153089121	0.0111910008952961	0.00578111188741362	0.0026054353288625	0.0180217373681965	0.024843964434239	0.015372382045301	0.0294701676780031	0.0164872609690316	0.026612831622401	0.0167863965205485	0.00583566674133254	0.00995736142319216	0.00454692755966301	0.0124034660341851	0.00846302830025591	0.00369503634092759	0.00932921736647485	0.00629017057079284	0.0161422314624738	0.0340768569629595	0.0174244567065053	0.0140721674938837	0.00794553569426204	0.00581085669360056	0.0222102745240248	0.00600731355516955	0.0126051697220553	0.00786832911580793	0.00938853497492559	0.014972246648585	0.00502847698080311	0.0181440215280538	0.00673503940498946	0.00907641475851761	0.00592034685417307	0.0166391407659858	0.00251452979288254	0.00595026590354596	0.00725000280709135	0.0222523010437339	0.00388056639620066	0.0092950632676891	0.00673036828914868	0.00545907944775289	0.0132820088453082	0.00805779932658602	0.00568865446258547	0.00604401903967693	0.0103852888433205	0.00961637933955117	0.0073281869905525	0.012544071646184	0.00285049977326654	0.00319144780001515	0.0119524517935888	0.0063501881015888	0.00930097809616773	0.00488104259570296	0.00333514423166105	0.0110969302405697	0.0226000489754853	0.0275308629737014	0.0139376215079645	0.0196169814449413	0.0168815030064158	0.0130124038053127
A549_G1_1E_2	0.00705551818625856	0.00486259142132897	0.00806127249406664	0.0142683113246786	0.00608356719270365	0.0129058694987276	0.0239403182231619	0.00741415721667583	0.00817294582137702	0.0114543378698447	0.00960288830125296	0.00460859001895376	0	0.0078881557190264	0.0317982599286103	0.0119264736514031	0.0203477910509305	0.0243040137440402	0.00759764325954627	0.0157548250277782	0.0164576038320262	0.00466241220507149	0.0114458043120048	0.00881370774119086	0.00396050283480543	0.0193281449592132	0.02543289538163	0.0156073586117592	0.0288307511527001	0.0162001171473603	0.0259899911863587	0.0172881587270356	0.00698794362324631	0.014126017660556	0.00674091468265054	0.0113149597129939	0.0128228591947606	0.00626230161474367	0.00927687957285691	0.00703276737182443	0.0155252817000129	0.0350307692062635	0.0182055992538709	0.0134890996152321	0.00927981615003928	0.00791075281882046	0.022351655304079	0.0067745545444144	0.0131682422333959	0.0106920256226112	0.00962560600947002	0.0176560422099912	0.00555040319864575	0.0202231779202915	0.00977898118269227	0.0103810630230896	0.00878667356818563	0.0180610032125524	0.00628791975180967	0.00584818418293803	0.00494076985903485	0.0249746203573608	0.00628773483605719	0.00967306061046986	0.00743786971391938	0.0071254116797735	0.0147970049352076	0.0114327683659603	0.00853216363149031	0.0088494513024051	0.0105640280665903	0.0110958813629311	0.010058688073108	0.0152942916189978	0.00411395943327697	0.00710883933434397	0.014953259717342	0.00905479704790576	0.0102270211446548	0.00922829933336057	0.00705018620886744	0.0110866604543327	0.0229464985318786	0.0283322276250774	0.0162463494364543	0.0193757867024757	0.0181094865175126	0.0138316960488596
A549_G1_1E_3	0.00755109978539284	0.00679685411137747	0.00362459549299414	0.00923398116729473	0.0114822367887503	0.0066736898271621	0.0169295563711216	0.0032280483962936	0.00346026800210678	0.00877475371414983	0.00496519741293548	0.00657123783939377	0.0078881557190264	0	0.024619810482495	0.00785927420221845	0.0156644900022563	0.0176169410742541	0.00587891810305476	0.013956281416694	0.00936205412511303	0.0124810886413026	0.006403995492435	0.00744273111375283	0.00809196639710097	0.012422214692659	0.0190807902284609	0.0218327380008488	0.0355895970150721	0.0227902972039983	0.0326791334854505	0.0116522062453422	0.00551456405707421	0.00979797311790704	0.0105261953104422	0.0185192081738139	0.00994538726991474	0.00306983074795297	0.00567313164830091	0.00109355491547409	0.0102186115075141	0.0280749629594224	0.0118716261523461	0.00799054133883866	0.0143398994610287	0.00721473161439209	0.0158045781338577	0.0124830241213731	0.00608690198942405	0.0124075085583832	0.00315318335060803	0.0129664576307966	0.00444535583669698	0.0123432640239697	0.0127947713936995	0.00383063632736288	0.00606374204397542	0.0103636121175779	0.00850299481009653	0.00388253800617948	0.00829618853496787	0.0178586409108145	0.00359599375573685	0.0129159768290097	0.00945297979126339	0.0035006280700655	0.00776581487122454	0.0119154453970205	0.0065609026987953	0.0122650800921737	0.00757970872317541	0.00961050898239628	0.013655691158318	0.00834344339632754	0.00906578991470502	0.00484665686139519	0.00762081223623104	0.0125323878320375	0.0155580871605962	0.00726638743674235	0.0043800974685453	0.00559316773396182	0.0174966404404713	0.0213679082604366	0.00905882346084377	0.0140733258661263	0.0119237335696163	0.00777923390986873
A549_G1_1F_2	0.0298966910299045	0.0302480967846448	0.0239006738046188	0.0191488028572315	0.0339056463795336	0.0189645573195178	0.0117157184545347	0.0244089016001496	0.0236486884639645	0.0234417209688361	0.023783917529801	0.0293375482707548	0.0317982599286103	0.024619810482495	0	0.0211799463191289	0.0186570795456057	0.00794043424552473	0.0257326812090159	0.030391049217913	0.0158416723346799	0.036388737133713	0.0215396689344402	0.0251835916249111	0.0303321805068423	0.0136765602949766	0.0131696578113079	0.0435476450357132	0.0581004547910011	0.0431967318198968	0.0553430276250678	0.017139669929725	0.0254396875825002	0.0216239365622563	0.0331456125454951	0.0410994569325129	0.0240317862745475	0.0265509106527016	0.0235984422160095	0.0255728957218101	0.0214654038159221	0.0126491579269326	0.0157192866214855	0.0226446927503867	0.0348363076306054	0.0256954086245789	0.017276777504298	0.0346302479320394	0.0208491319476303	0.0292695726048968	0.0235854055592856	0.01683295444087	0.0264006608398575	0.014505967846351	0.0335026876565927	0.0215639651163708	0.0279462105297859	0.0163052568875616	0.0296449395707689	0.0261738499000766	0.0295957393214857	0.00721555852398983	0.0258224728883805	0.0304659211214888	0.0282205163643027	0.024733074473996	0.0173424772860343	0.0276936982926817	0.0247409735741773	0.032232378187126	0.0229926127156318	0.0238418617237416	0.0336302279389813	0.0168281438059827	0.03164412382411	0.026783558054848	0.0181997327640821	0.0338320666362713	0.0356772993767252	0.0257649054187482	0.0264116780726088	0.0256846735595259	0.015297341337925	0.0124415312868584	0.0156335538313125	0.0185096004578741	0.0149104348931614	0.0189046129604112
A549_G1_1F_3	0.013600642351755	0.0108569502771195	0.00590526304989454	0.00733837134298169	0.0131746746358459	0.00381880876989564	0.016299101727065	0.00572615284632123	0.00494441864087254	0.00842785199251825	0.00550214792260089	0.00919995356406626	0.0119264736514031	0.00785927420221845	0.0211799463191289	0	0.0146906301620611	0.0133876464741881	0.00523771939495713	0.0197554765831529	0.00870716120422752	0.0161852617406265	0.00726293614765281	0.00407524552533252	0.00950941132983867	0.0112528523758782	0.0180904508745256	0.022864499102599	0.0374762380144002	0.0222477002632951	0.0347625821686391	0.0104314515387962	0.00528575866630207	0.00581801278994988	0.0132503189431074	0.0200072999744747	0.00634822642021911	0.00799661776278708	0.00685675924745944	0.00854525428186887	0.0131791281295359	0.0271045325292827	0.0110605275931693	0.0123771190736449	0.0138766800093532	0.00463430438517144	0.0176811920827906	0.0137353284806795	0.0102793607954033	0.00879600241661299	0.00904044391204441	0.00582388124077052	0.00681562724722163	0.0134179885758767	0.0137501785667976	0.005793495800152	0.0112066148846497	0.0122985349740056	0.00898921109530443	0.00747515638481076	0.0100757711879928	0.01431752310545	0.00622702539161211	0.00998912891683414	0.00738756263489138	0.00539191576643584	0.00745301866112637	0.00764577671516241	0.00371889441421091	0.0115920114947809	0.00620180769733966	0.00423938986292109	0.0132940571232528	0.00589361880852173	0.0108933320518749	0.00787386836018852	0.00753364100101648	0.0139089849358902	0.0146842558781496	0.00612040971147406	0.0074706146103146	0.0129952223739556	0.015592222116093	0.0212375693362569	0.00720302158618582	0.0143521071524206	0.00948127899923874	0.0074998269648215
A549_G1_1G_1	0.0162817340014562	0.0217443290594154	0.0133710944541437	0.00747548726900618	0.0248458375611857	0.0123362935528966	0.00896494530878843	0.0144334789628491	0.0142274647799823	0.00924811605214731	0.0179478541268245	0.0206217790150344	0.0203477910509305	0.0156644900022563	0.0186570795456057	0.0146906301620611	0	0.0132790459971141	0.0181162933076105	0.0154148600095146	0.00941457607878585	0.024048239748625	0.00951284434633737	0.0175234609041781	0.0205365574027605	0.00789943840983803	0.00732991448217074	0.034897961143135	0.0487347037448224	0.0333936968709359	0.0460062636199798	0.004786097310158	0.0152006253569322	0.0195303291812529	0.0251418914494845	0.0305289152813333	0.0208035405913058	0.0182191348870183	0.0113661125607061	0.0159166116681361	0.00769000207032153	0.01720180780161	0.00582374353615329	0.0101883313358854	0.0262450343093277	0.0166436066111952	0.00898034899085782	0.0254169476086627	0.0114884036014424	0.0222103242019903	0.0131533006908676	0.0140507727860678	0.0157251179630417	0.0145826068833726	0.0269606877550919	0.0123175845079175	0.0216093256986201	0.0119736526759956	0.0216186347110827	0.0149577714995605	0.0165859773651511	0.0155137437972279	0.0169456837988112	0.0200272082724569	0.0177672368141346	0.0152703465532772	0.01000058801544	0.0216688328543939	0.0167676270024403	0.0247841532161927	0.010699740870676	0.0144684119509072	0.0266513831216967	0.0136554753773395	0.0220928740164608	0.0196085388927234	0.0157579833778956	0.0267860574710906	0.0267667864812876	0.0199084594632044	0.0190493535318356	0.0164980325532198	0.00371432285605909	0.0118550788404488	0.0120267297335777	0.00294946731957577	0.0069434862897	0.008372111023703
A549_G1_1G_2	0.0230055545126227	0.0230345847750951	0.0164323428945741	0.0117835383341331	0.0263589562308254	0.0114274170958815	0.0088129341829508	0.0169227827204912	0.0161393136430344	0.016040296109549	0.01660743712257	0.0219051472182905	0.0243040137440402	0.0176169410742541	0.00794043424552473	0.0133876464741881	0.0132790459971141	0	0.0181695945785444	0.0249066319078542	0.00915851079463853	0.0288229246993064	0.0142852045084696	0.0174421153902893	0.0226702356302995	0.00766602353856048	0.0107028472874466	0.0360445402810012	0.0506622542741067	0.0354114694536191	0.0479289020206915	0.0105789169308396	0.0177078785038368	0.0146969109300471	0.0258843069268031	0.0333798089088907	0.0169516649960921	0.0193781750896646	0.0161345016453992	0.0185478344074146	0.0157030796572033	0.0161023867648469	0.00954640139242961	0.0166389352290765	0.0271573587644849	0.0178735369044482	0.0140818691292346	0.0270208332834379	0.0146770870067576	0.0215787007458354	0.0168129609317373	0.00908978189338137	0.0188150580561047	0.0105099254316412	0.0262968429774135	0.0143088277828346	0.0213673561677511	0.0113769151845549	0.0221036228380574	0.0187055315185383	0.0219053462604895	0.00315542952084841	0.018364551107655	0.022535561566816	0.0203157356234791	0.0172029270497477	0.01040583318925	0.0200991553785674	0.0170109134085826	0.0246866088127326	0.0153390518376421	0.0159035662539272	0.0261995321257427	0.00974046961269043	0.0240432290342855	0.0196129467781984	0.0118335715464946	0.0265808806008834	0.0279360126092107	0.0184208609555868	0.0192073932363091	0.0197244041805516	0.0107436974108884	0.0124880961946201	0.00864589449177579	0.0132514326301324	0.00792913643843961	0.0117908770905857
A549_G1_1G_3	0.0112878020102437	0.00576859698030691	0.00545295687552567	0.010740008334232	0.00820151260843417	0.00726014331766365	0.0200196817229473	0.0044561535305008	0.00427829701065436	0.0100786379975092	0.00327305243365145	0.00403129472676977	0.00759764325954627	0.00587891810305476	0.0257326812090159	0.00523771939495713	0.0181162933076105	0.0181695945785444	0	0.0189627040923967	0.0120094529710592	0.0117676121372753	0.00899983901971791	0.00221843704602372	0.0048499844203135	0.0150127610729737	0.021997671506553	0.0182494109527508	0.0327193969084068	0.0185333217239587	0.0299319216200945	0.0139937588873046	0.00377238045012798	0.00668014571358866	0.00804242333055854	0.0154618572203459	0.00559701853582237	0.00405363840848849	0.00750481899195817	0.00617296151438901	0.0146772627259594	0.031144331982108	0.0146103662573189	0.0130202819934288	0.00974267526369522	0.0030074390229112	0.0202095662679319	0.00893662765500532	0.0110900295496693	0.00662352802267719	0.00846990994712414	0.0109569307192661	0.00425269900760252	0.0157217681039237	0.0089917626599779	0.00673635020011079	0.00726252059812263	0.014421668532465	0.00402518903346118	0.00539885585069097	0.00775978365736574	0.0186567336357503	0.00258402852648792	0.00854301970765124	0.00556656299266276	0.00346303187895339	0.0104212848892759	0.00604945282210063	0.00198246910544281	0.00733268852811007	0.008004308727031	0.00647126652049154	0.00896227507104314	0.00916742517691945	0.00597768278537661	0.00337181181678192	0.00918646060712008	0.00899011054060022	0.0108767748324022	0.00245270240609749	0.00310925340742856	0.0113894549850506	0.019669052028195	0.0248453280462241	0.0106849728216065	0.0173405749724679	0.0136622056427348	0.0103391306624427
A549_G1_1H_1	0.00871209549141218	0.0181516924645979	0.014166566246396	0.0152567239740882	0.0217509765585895	0.017483240372399	0.0190190269073673	0.014825626934634	0.0153865529967976	0.0134145828360189	0.0188795258936153	0.0184016281862217	0.0157548250277782	0.013956281416694	0.030391049217913	0.0197554765831529	0.0154148600095146	0.0249066319078542	0.0189627040923967	0	0.0162511010297312	0.0178650872822705	0.0129959795282766	0.0199056112677602	0.0187345218426335	0.0172850982496127	0.0193950878220932	0.0307915893424398	0.0422477427760238	0.031160680782069	0.0394407194270765	0.0151996102125517	0.016370709309234	0.023386549110305	0.0214630644894875	0.0260712592193818	0.0237418626346865	0.0161986135832669	0.013225600912031	0.0133317212784878	0.00926438060398918	0.027587910666508	0.0155713884795367	0.00858004815758162	0.024902187091264	0.0187348486223306	0.0141502308075402	0.0225205058089139	0.0116627233640753	0.024393474678377	0.0114554323967021	0.0233328705107412	0.0151170662487245	0.0188209283896908	0.0247099936019933	0.0143356508568564	0.0181554023385255	0.0155657277739595	0.0206377315847984	0.0137746348007465	0.0148324104352503	0.0257067153933894	0.0164432123560816	0.0220639881517918	0.019286203298414	0.0156992889471125	0.015625018837985	0.0244936358527652	0.0190051218703311	0.024072306086753	0.0148921033300728	0.0195797833509563	0.0254560653144144	0.0192195844687216	0.0195422386162195	0.0182444406618216	0.0191123124857711	0.0240834278098799	0.0257113464140053	0.0209189536730053	0.0178633009531529	0.010758746231149	0.0184828726425665	0.021164042855185	0.0184033307654519	0.0134544332590027	0.017505995096	0.0142592388606096
A549_G1_1H_2	0.0140872695632417	0.0157568047228347	0.00853538463708154	0.00518856590254975	0.01980408735137	0.00502952977762769	0.00802600293122885	0.00921594666589791	0.00863722014921036	0.00896051064085278	0.0104402096654002	0.014939260477494	0.0164576038320262	0.00936205412511303	0.0158416723346799	0.00870716120422752	0.00941457607878585	0.00915851079463853	0.0120094529710592	0.0162511010297312	0	0.0210070694278501	0.0061084636525017	0.0120151389861331	0.0158742917400661	0.00317016872523461	0.0104304490381834	0.0301402999501358	0.0443898288160198	0.0300699159846153	0.0415393763654747	0.00482912264145454	0.010797270926334	0.0115712778132524	0.0191927750091398	0.0268286043327015	0.013342131240423	0.01183946711902	0.00824610144254527	0.0101514816036869	0.00751844961897242	0.0191882664302953	0.00374607515972832	0.00771803921689801	0.0216092867461923	0.0119652513992237	0.00930007651475959	0.020624243116259	0.00559509218693806	0.0173414904744159	0.00785855119922284	0.00906706273621334	0.0112682379356712	0.00661837445238903	0.0206134730111479	0.00609701125175604	0.0142165147957512	0.00463649045208661	0.0159528192574916	0.0107249814577568	0.0144470194445771	0.00986957328700455	0.0111112181427381	0.0175296352446694	0.0144845342788732	0.0098103751787541	0.00167838483222067	0.0162535412471004	0.0112033564443985	0.0193169452698786	0.00847363289384993	0.0111961180946419	0.0209251641457899	0.00482260225139081	0.0172402150368857	0.0127784168366091	0.00649244568271283	0.0206199658239632	0.0225654153918486	0.0130009212419936	0.0122847804177483	0.0108856484323188	0.00954843358615413	0.0128597484227528	0.00296720140086257	0.00790874757526409	0.00362832741967328	0.00359104581680741
A549_G1_1H_3	0.00978911414584736	0.00829153402533128	0.0125636604390051	0.0184463116148116	0.00675837513685938	0.0174730688641752	0.028323849767323	0.0119879914158317	0.0127499767313295	0.0151254067032795	0.0140048323421407	0.00840015153089121	0.00466241220507149	0.0124810886413026	0.036388737133713	0.0161852617406265	0.024048239748625	0.0288229246993064	0.0117676121372753	0.0178650872822705	0.0210070694278501	0	0.0156952750391049	0.0127283565645689	0.00717993751863548	0.0237932087693059	0.0295930486722257	0.0132174155656396	0.0252519055137707	0.0137549204610741	0.0224842025936547	0.0214454218345961	0.0112340273054986	0.0182314580792454	0.00822382028441491	0.008223773280957	0.0166015282721208	0.0107557155049733	0.0134485595427174	0.0115719225100492	0.0193600252983872	0.0393101162933929	0.0225101379020085	0.0174036243108127	0.0093866428110521	0.0117995914450587	0.026406732902273	0.00687616198204898	0.0175301462969893	0.0130025439586761	0.0140087825939807	0.0218177415903042	0.01001467312737	0.0248069765049557	0.0110221010978431	0.0149672718682612	0.0124618689184822	0.0225683868053132	0.00933376710022887	0.0103122936459276	0.00787885106628425	0.0295858222056649	0.0108578726491756	0.0113194403423143	0.0103732226093458	0.0117001899380955	0.019359687218816	0.0142196621586696	0.01265057880188	0.0103525626818786	0.0145225074187432	0.0147186532813664	0.0110419862727456	0.0199235620522555	0.00653488011632443	0.0112962254027966	0.0195714718259104	0.0101240401753887	0.00991354145733265	0.0131221741867246	0.011355143146833	0.0149340240174762	0.0269081254888908	0.0326032101263583	0.0208834659891076	0.0232329314946881	0.0224716419127024	0.0182069444700258
A549_G1_2A_1	0.00901031932557339	0.0122509845149111	0.00389746279263678	0.00328808217814139	0.0156712904494351	0.00515478286849104	0.0128697907405807	0.00496354382373282	0.00483614724551004	0.00345960305369644	0.00897855503295051	0.0111910008952961	0.0114458043120048	0.006403995492435	0.0215396689344402	0.00726293614765281	0.00951284434633737	0.0142852045084696	0.00899983901971791	0.0129959795282766	0.0061084636525017	0.0156952750391049	0	0.00898094762116079	0.0114441500022452	0.00832812800998951	0.0140789071089208	0.0259869002225239	0.0399673494225775	0.0254273374343815	0.0371592368411767	0.00585911465577161	0.0062359041171297	0.011989588922725	0.015692481903756	0.0219915597051981	0.0127033815889919	0.0087339495866956	0.00239216153958577	0.00664976451100498	0.00622487335771143	0.0238463163454731	0.00684456213703971	0.00572049169991128	0.0175514056542833	0.00811023512284273	0.0122127986312197	0.0163773878537302	0.00532113685681621	0.014188372537115	0.00465208720570868	0.010407488469661	0.00646297235920221	0.0119016033342333	0.0176322677039207	0.00326247069057435	0.0123812510056728	0.00913183780734025	0.0124086315799918	0.00568618065896213	0.00865944400826597	0.0155244031388011	0.00748873193532389	0.0129522410664404	0.00983454969870591	0.00585525662875638	0.00480564940741334	0.0137018058059959	0.00806543486986791	0.0158554650250916	0.00324378140624994	0.00771619191386627	0.0176289486799189	0.00780048546739003	0.0129272571491396	0.0101796004256375	0.00914121612805977	0.0174215497402435	0.0183483441247145	0.0109477560991048	0.00961937392274174	0.00917564926284078	0.0116347933318014	0.0173615889126465	0.00736957097047873	0.00848037907031894	0.0069641489608475	0.00266624262711397
A549_G1_2A_2	0.0124079187705506	0.00774568228601435	0.00595926344376447	0.0101486436823406	0.00917972623598858	0.00706431689076856	0.0198823843832256	0.0052126339804374	0.00488985483503723	0.00955238555264095	0.00478945984486732	0.00578111188741362	0.00881370774119086	0.00744273111375283	0.0251835916249111	0.00407524552533252	0.0175234609041781	0.0174421153902893	0.00221843704602372	0.0199056112677602	0.0120151389861331	0.0127283565645689	0.00898094762116079	0	0.00571847141875146	0.0148124559040621	0.0216286413500189	0.0188270944994567	0.0334211347428591	0.0183714678761335	0.030710367142556	0.0135395303722376	0.00370321925244756	0.00666481966202447	0.0095880931500256	0.0159636941199509	0.00560654657514903	0.00612913261784836	0.00750423007741868	0.00776444772308402	0.0150393507812728	0.0308744178548286	0.0143456918048465	0.0137298963253474	0.00986101309987796	0.00176084851782571	0.0205061775708586	0.00968287332175934	0.0119436362414608	0.00550828030362272	0.00956130939869479	0.00954137616921707	0.00500944671532478	0.0163376992247001	0.0100893492199695	0.00725207832435925	0.00946018928855885	0.0150384828151394	0.00508490776260457	0.00623241770121722	0.00786839239175667	0.0182188784743326	0.00424286188240182	0.00718107877247403	0.00446751257853364	0.00435774114949122	0.01051117367913	0.00484289219667992	0.000983885414434049	0.00766000255315671	0.00734672576172771	0.00459528731882255	0.0094482783838665	0.0092063769981435	0.00701575106555865	0.00558338926645209	0.00987113501407093	0.010167450045506	0.0107415148739308	0.00363581651934273	0.00531623670266501	0.0130355483362285	0.0189784194494349	0.0247750294469467	0.0106811017628674	0.0170985030360769	0.0131108189632627	0.0102123367865199
A549_G1_2A_3	0.0101380393961826	0.00436656776340393	0.007718891361971	0.0137001226890238	0.00432351214746766	0.0114919569104783	0.023737746813161	0.00681803990661852	0.00725846142526014	0.0115105202584175	0.00761380221834088	0.0026054353288625	0.00396050283480543	0.00809196639710097	0.0303321805068423	0.00950941132983867	0.0205365574027605	0.0226702356302995	0.0048499844203135	0.0187345218426335	0.0158742917400661	0.00717993751863548	0.0114441500022452	0.00571847141875146	0	0.0188172182433076	0.02537043941155	0.0145516800234756	0.0287314492911092	0.0147249503793203	0.0259496176942345	0.0170450398895105	0.00552731942546666	0.0112337020702596	0.00549440370844927	0.0109783011297079	0.00957118582997529	0.00570866253410148	0.00928339723691917	0.0076839065600679	0.0166668547525516	0.0349036300773053	0.0179680419998981	0.0148376130161295	0.00653476261903282	0.00522066897785889	0.0231107350976597	0.00493545177481543	0.01380449655747	0.00678538388496606	0.0104708295160273	0.015168176111085	0.00502256448496777	0.0198108723701376	0.00736353400074949	0.00995054929135427	0.00850443867294142	0.0180793289194431	0.00273022774246954	0.00612499839449296	0.00571835558717839	0.0233437467720492	0.00498954156136897	0.00703631413683989	0.00488348246956177	0.00608614600115204	0.014210445028711	0.00751097940996529	0.00580351845838073	0.00541644412430813	0.00996832189249265	0.00876007305908037	0.00700790582168825	0.0137703856604796	0.00162735631835607	0.00552772396271946	0.0136643009636032	0.00691082690765069	0.00760712865246508	0.0062021634192371	0.00553440928459968	0.0127514783007188	0.0227121417228685	0.0284234871025178	0.0150708907927361	0.0198483458453875	0.0173346783825955	0.0135133784564876
A549_G1_2B_1	0.0164134124276484	0.0188849979574907	0.0113599397632674	0.00652642833503091	0.0228363603221251	0.00786970837763928	0.00507375091262875	0.0121384513025391	0.011590314297501	0.0105690310956224	0.013551709727036	0.0180217373681965	0.0193281449592132	0.012422214692659	0.0136765602949766	0.0112528523758782	0.00789943840983803	0.00766602353856048	0.0150127610729737	0.0172850982496127	0.00317016872523461	0.0237932087693059	0.00832812800998951	0.0148124559040621	0.0188172182433076	0	0.00738299457101033	0.0331601056290295	0.0474347613800336	0.0328177203714115	0.0445976727207362	0.00433352340582154	0.0135572042848001	0.0142043312710219	0.0223252933753903	0.0297324982848816	0.0161068501206758	0.0149713572026915	0.0106372853945266	0.0131475409506027	0.00810570283232826	0.0161533490372566	0.00245322653231966	0.009210537694753	0.024502676990096	0.0146888117347828	0.00764752822731426	0.0236192111578478	0.00791139501491821	0.0199925333348136	0.0105897856914684	0.0102125085601115	0.0141155281839531	0.00715667527921925	0.0237155057460551	0.00907907933071387	0.017348332570448	0.00555351189643477	0.0189790369932191	0.0135243309077054	0.0169197878575032	0.00877719178392117	0.0141651593826263	0.0198719486882532	0.0170189982001582	0.0127782166743519	0.00476809018592404	0.0188924910026939	0.0140409168982144	0.022273780592236	0.0105357640468111	0.0133518653289659	0.0239222768138496	0.00740020264584716	0.0202342781278208	0.0159349582298882	0.00919977195756833	0.0237325677688302	0.0253811402221199	0.016021273282802	0.0154370683765494	0.0133788035883618	0.00705693142351201	0.00999461385150399	0.00538125727682844	0.00658369299646033	0.00288485718203692	0.00569535800346719
