	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_1D_2	0.00742351263500068	0.00747786620821807	0.0098215028462233	0.00615066319027368	0.0155905450031258	0.00872019132334769	0.00926115465665717	0.00880204821556341	0.014797476246069	0.00789830910804906	0	0.0141724442905142	0.00944684998487833	0.0123741253962773	0.0188841099002613	0.00618800428546818	0.0121756827586363	0.0166559974165354	0.00805213789856769	0.00237291685746609	0.0117712905017054	0.0093687941193253	0.00644141690404389	0.00935696970477978	0.00325149152975999	0.00488594870161375	0.00532431226500344	0.00538622906917736	0.00712350439289254	0.0141035897730736	0.00336826632618271	0.00199170753062959	0.0141865041073354	0.00672734153494663	0.00727823790141047	0.00746476177372126	0.0141076413085161	0.00498382858794817	0.00525819723436209	0.00655183726251749	0.0111235883626082	0.00968109112494398	0.0118130204311944	0.0111650034819027	0.0196475207208908	0.0142611077748046	0.0110949366846122	0.0149345046238407	0.00568642928939181	0.00613417075776922	0.0114859251637106	0.00899418435104699	0.0153376107759918	0.00765906870568907	0.0100779722261052	0.0226301228995328	0.00458024647207324	0.0103958347206955	0.015745153964665	0.00681606268360027	0.0149404301471048	0.0189903688896844	0.0129789582684352	0.00953822091765501	0.0103160250799836	0.00179764254365713	0.0107351708895389	0.0106857613104696	0.00918604590304828	0.00618685051357479	0.00759366311179656	0.00864486708007077	0.0139370238753304	0.00103757035952298	0.00375244598263751	0.00755443325953434	0.00553995656627944	0.0080844291175593	0.0135273121538969	0.00520345599291597	0.00105489018863903	0.0112987929544805	0.0133887652753881	0.0089603087183716	0.0164627724300798	0.00778020989761577	0.0104898831168637	0.0143625461939718	0.0164218453909394	0.0218024736621917	0.0188858454736122
A549_G1_1D_3	0.00900187273145077	0.00723228577682165	0.00437460538162195	0.0099476944462947	0.00142464686118741	0.00792134216492462	0.00954856908512427	0.0103808914458994	0.00240426078918804	0.00805458915355627	0.0141724442905142	0	0.00558303734622509	0.00186441210887896	0.00658753365932647	0.0115999677751243	0.00199747770102946	0.00297757563208522	0.0105105864202786	0.0134695472767912	0.00686485421105077	0.0107125568632313	0.00797915569280955	0.00649812032476914	0.0109636378978802	0.00996974944101702	0.0103368487921135	0.0159237966830468	0.0195060284549757	0.000498442753059182	0.0174726318594869	0.0146307318180318	0.00106043875004539	0.0153396851568462	0.0084516900490025	0.00801084617560861	0.0267225850128267	0.0118853236516908	0.00902263076935355	0.00763019061073753	0.00376734376027748	0.00473097795743688	0.00323295389894495	0.00373570667022611	0.00638346259779861	0.00177938657764436	0.00343400929925665	0.00759104378803713	0.0106076364329043	0.0118126845463645	0.00451529789189248	0.00801440660851373	0.00180836028881066	0.0065142988550168	0.004652090743774	0.00888295248084879	0.0124088365744508	0.00514547027366268	0.0104327316296474	0.00847026414064411	0.00429809071343065	0.00551189477106219	0.00127014845091106	0.00467020633131535	0.00428281625042505	0.0129843183445635	0.00464593911447733	0.00358124750494572	0.00534697669000728	0.0107157427197644	0.00951350640516042	0.00654851011259245	0.00243855198017224	0.0139845480933871	0.0114652596083756	0.00694842326460929	0.0162616892109695	0.007050889353135	0.00070433330349187	0.0140058295473626	0.0132933343003661	0.00355242190460959	0.00294133855356793	0.00863828020744706	0.00442011989489229	0.00733998095528156	0.00395953364518946	0.00367237865636159	0.00237807775747391	0.00925212824350262	0.00884180273911834
A549_G1_1E_1	0.00342566551615063	0.0047797056373157	0.00214125961991477	0.0043932099787762	0.00684106241864689	0.00250754055132803	0.00438969717649046	0.00508450303326225	0.00726052906553964	0.00247782461920512	0.00944684998487833	0.00558303734622509	0	0.00431873645767557	0.00944376028014211	0.0060171438368655	0.00390563302510269	0.00745281763139552	0.00907981925178623	0.00945092178864539	0.00347521675424957	0.00995140742536259	0.00468281010352181	0.00590483817377	0.00622836933428705	0.00650619692774089	0.00487033182206683	0.0126151699280234	0.0157941949983961	0.00574530959231444	0.012530078238989	0.00947120107647719	0.00518977036280682	0.0126437115350203	0.00640411332139406	0.005991034271666	0.0230822133149689	0.00888193350204966	0.00511310849545248	0.0033654641313785	0.00472262637194698	0.00127070615417743	0.00507843757187462	0.00474434280078377	0.0102348991530288	0.00653238733193583	0.00215735206257964	0.00633692353956453	0.00787029237557844	0.00934729588598846	0.00205960410536894	0.00271101235092321	0.00621156774855738	0.00288057878808993	0.00433003892234553	0.013275198053741	0.00923459510076854	0.00543238267029852	0.00830315560348595	0.00601859997233221	0.00550877684675238	0.00962737347640599	0.00476358422109395	0.00197325805703697	0.00134062291171821	0.00870636527438515	0.00525724916332408	0.00228388337463972	0.0039556334977971	0.00513685621708389	0.0039699942986511	0.000972665121851301	0.00459434172679999	0.0090188336617065	0.00779103000714716	0.00194419310542886	0.0129310487006289	0.00151632383028639	0.00487945852671283	0.0109681119221961	0.00844733009403851	0.00208347146618109	0.00398435237398993	0.00336227893513966	0.00701739167320785	0.00535626235738391	0.00172618906448673	0.00491598526609517	0.00795441948865871	0.0123708130356298	0.00982274238075302
A549_G1_1E_2	0.00770612523679669	0.00536881758309552	0.00268472498022178	0.00850932466319842	0.00328006271748363	0.00680504267630344	0.00860415088732595	0.00936316327424488	0.00294222336336658	0.00676669994673216	0.0123741253962773	0.00186441210887896	0.00431873645767557	0	0.0081259407283346	0.0102330706870528	0.000456297977011521	0.0047546936275991	0.00878068114925053	0.0116130027314051	0.00647031162657279	0.00909301555906186	0.00612300412440805	0.00476177151857198	0.0091931935262428	0.00810713368782431	0.00880747320128034	0.0140684632724062	0.0176432347903868	0.00172983337919391	0.0156962703366644	0.0129207871129782	0.00234130473824046	0.0135195307672828	0.00661980362351278	0.00617341346110423	0.0248657111280981	0.0100307638435147	0.00718639522438375	0.00586273299316131	0.00205722831998448	0.00323573230929461	0.0017121752927066	0.00203395202600627	0.00813457856265706	0.00221944363430618	0.00225511200418182	0.00796609413352024	0.0087580852397689	0.00998909628341377	0.00393007781533499	0.00696637813331721	0.00346892032773071	0.00472335595042484	0.0028276611357545	0.0107308765707939	0.0105500962572013	0.0034678162553413	0.010668259529301	0.0066163505715	0.00513720540196846	0.00729335165397593	0.000608307500343696	0.00298831709724851	0.00298223099976246	0.0111442368201389	0.00298570335493876	0.00206537892467442	0.00348545484100999	0.00932431494978099	0.00827924387907288	0.00522464811232251	0.00316591621377331	0.0122298952156696	0.00960315635921728	0.00535531024501159	0.0144061291666414	0.00565763149130539	0.00137251138345587	0.0121576387359328	0.0115200564212845	0.00261926727624204	0.00328448185084934	0.00761573504998515	0.00576043998313506	0.00549295739520869	0.00259268770014911	0.0043928894823243	0.00405258087170316	0.010911383036809	0.00996371909143998
A549_G1_1E_3	0.0120191890899227	0.013099554265188	0.00965049869139945	0.0133017593710543	0.00571789104597882	0.0106206196154688	0.0112791749152755	0.0121748658034096	0.00840270652271463	0.0112530580833713	0.0188841099002613	0.00658753365932647	0.00944376028014211	0.0081259407283346	0	0.0144499202655019	0.00798039024973837	0.00382317219586837	0.016879416480746	0.0187972634471044	0.00783599325209833	0.0172156155049376	0.0135414435680967	0.0128743205427482	0.0156715058594685	0.0155551304252903	0.013985582257468	0.021723530940416	0.0250985179824234	0.00703127406385747	0.0218911728632954	0.0187542211628205	0.0057938710669964	0.0214168361674313	0.0145583551358713	0.0140991871558866	0.0323941934723347	0.0177604168281867	0.01431498782374	0.0126248248979337	0.0101822546345515	0.00944004963763206	0.00975059494744237	0.0101578991319252	0.00181274788640959	0.00809085709130405	0.00812936254257355	0.00567016318010716	0.0165585208942895	0.0179075780096188	0.0073990225469063	0.0104784547620879	0.00477926192515464	0.0117549809359036	0.0108799538522512	0.00461854410723752	0.0182162373790928	0.011592793658932	0.00788469408007374	0.0144333352594003	0.00394727257794806	0.0022546494336701	0.00767452517664604	0.00985246246206422	0.00875322036334568	0.0181103317625563	0.0111065830901277	0.00875207033603687	0.0113512683233856	0.0137805789743983	0.0122203029675899	0.0102504113301755	0.00525610993914424	0.0184087573484793	0.0169798334742597	0.01136804915192	0.0220537567607419	0.0108191009993797	0.00679159462020404	0.0199118114787106	0.0178735385461794	0.0077763032445733	0.0056277046462897	0.0108509680510209	0.00249561319625329	0.0133900520969074	0.00870202361755962	0.00454014800278511	0.00633314487004175	0.00293781657982819	0.00337562355923637
A549_G1_1F_1	0.00262069266559653	0.00778077548430425	0.00765420834604391	0.00178886137786055	0.012841308537338	0.00391371292966299	0.00342810962799368	0.00274578206740612	0.0131509841925098	0.00355685539706362	0.00618800428546818	0.0115999677751243	0.0060171438368655	0.0102330706870528	0.0144499202655019	0	0.00985518649942598	0.013260427822426	0.0110163219996049	0.00769893981802805	0.00666012656842362	0.0122941165823963	0.00681215372865865	0.00981464430339942	0.00453139386382056	0.00708357788295	0.00195410009905576	0.0112397996729915	0.013306414267655	0.0117505538134782	0.00815250743600747	0.0050141748523206	0.0111631122921443	0.0121432523538619	0.00880646762422976	0.0086468642067553	0.0201434075818158	0.00899109249591973	0.00600327442793929	0.00551004449280469	0.0100303908789824	0.00699773431671072	0.0105784590604599	0.0100644215150591	0.0156185666400316	0.0124468567950782	0.00816999576779033	0.00957010317574305	0.00875545216824579	0.0100133398892166	0.00753358619870306	0.00399388638712463	0.012106507085522	0.00641036531210947	0.00922877543101593	0.0187453820027068	0.00896628494002249	0.0101117537771902	0.00981562090687821	0.00820330699629324	0.0106409332257127	0.0151649325511926	0.0107303100523836	0.00736658387893481	0.00733102246370711	0.00671504688557178	0.010181367162	0.0081700463237593	0.00843979258750784	0.000921027257306911	0.00224855579360599	0.00505361773919288	0.0103629387495828	0.00525800558632401	0.00733014307860587	0.00505032153456363	0.0114612987108193	0.00457877586389652	0.0108962665897575	0.010371863178804	0.00521725938351377	0.00807741576491841	0.00967503549900916	0.00360481723174751	0.0123036474689838	0.00842319346957206	0.00768485887961911	0.0102815054346028	0.0139705675454021	0.0172086718751788	0.0136622492600537
A549_G1_1F_2	0.00730991998373587	0.00532238296758605	0.00239858217543825	0.00814607217820285	0.00341963105413807	0.00637927192415898	0.0081639767592421	0.0089305185999969	0.00336121450018285	0.00636693399694785	0.0121756827586363	0.00199747770102946	0.00390563302510269	0.000456297977011521	0.00798039024973837	0.00985518649942598	0	0.00474908325479079	0.00889984499266929	0.0114957811260916	0.00601680499529678	0.0092745548153071	0.00600937990778525	0.00489807274796717	0.00897127788422033	0.00801612856733589	0.00847078860350959	0.0140408920924324	0.0175850180173432	0.00197111871880958	0.0154801288753539	0.0126617957436691	0.00225970580961846	0.0135507621909313	0.00664954351097544	0.00619638046211269	0.024828487771234	0.0100095638979453	0.0070317807085649	0.00563695101161138	0.0022675735089614	0.00286888324795476	0.00203746232375093	0.00225110475079273	0.00808901523193908	0.00262819629359111	0.00181178359445537	0.00756870613042959	0.0087508617585685	0.0100210574055702	0.00347544961866769	0.00653322309083917	0.00343106509285148	0.00451705245738342	0.00290281911270832	0.0107678337532493	0.0105158022055318	0.00366032683265662	0.0102485486274807	0.0066043844336555	0.00483659147418882	0.00727186499060125	0.000878992920792731	0.00269924762346615	0.00256534148242803	0.0109939999931042	0.00319840209308839	0.00169044900176708	0.0034643377220589	0.00895080494748061	0.00787328171864673	0.00482686455431372	0.00289463247379308	0.0119976475908526	0.00950772750617297	0.00503416683023594	0.0143776900735599	0.00527653219563639	0.0013865092510937	0.0121481710645297	0.011300895723394	0.00216381513282045	0.00293632515953668	0.00718117974509301	0.00556964768004781	0.00550156575640362	0.00218443303991415	0.00408233834484648	0.00429797910343316	0.0108065560481112	0.00968794601796783
A549_G1_1F_3	0.0106514580461543	0.010070649918396	0.00689105890419524	0.0117855558197214	0.00190253399613575	0.00936720369005657	0.0106218271302986	0.0115215370932024	0.00457988633245628	0.00974664199238567	0.0166559974165354	0.00297757563208522	0.00745281763139552	0.0047546936275991	0.00382317219586837	0.013260427822426	0.00474908325479079	0	0.0134857573261467	0.0161739994440198	0.00736553459121836	0.0136819870228936	0.0107157122906138	0.00946993755020007	0.0134073151167401	0.0127369290793441	0.0123173505203331	0.0187892773256749	0.0223215063101938	0.0033518734344883	0.0198717986083424	0.016887652963267	0.00251865274487749	0.0182735323497418	0.0113731275476973	0.0109250095176412	0.0295733048812625	0.0147580932016543	0.0116701087197597	0.0101294542648025	0.00673739329313236	0.00697999552749296	0.00620973883046321	0.00670686304608321	0.00340604031958601	0.00429727978859215	0.00556503446581468	0.00677060980841734	0.0134964318249341	0.014743184547147	0.0057280773748841	0.00935218306882855	0.00133506155831092	0.00909158727140437	0.00758170530051372	0.00603761992801513	0.0152640175596999	0.00812232099188401	0.00958358519290886	0.0113506242783771	0.00337792394347824	0.00254093198072592	0.00420603146568245	0.00715483646498184	0.00637059794148153	0.0156128140139547	0.00762309267703181	0.00599515138311661	0.00821030912745725	0.0124470992635918	0.0110401431127133	0.00840286991953241	0.00289903897752641	0.0163541366724642	0.0142201854572191	0.00916806457979334	0.0191259720745033	0.00896549440456301	0.00338768525445992	0.0168948584169066	0.0157166917839158	0.00541692176511897	0.00358763009520831	0.00989144091193329	0.00234401328133332	0.0102387561677121	0.00616874488566017	0.00327002764847782	0.00261229244883936	0.00630967418930632	0.00663817727329359
A549_G1_1G_1	0.0100525688540625	0.00430023221869723	0.00763210773344412	0.00959666418004284	0.0117825332340293	0.0104658488267788	0.0121683550258499	0.0123385241130949	0.0097929151599206	0.00968490043263999	0.00805213789856769	0.0105105864202786	0.00907981925178623	0.00878068114925053	0.016879416480746	0.0110163219996049	0.00889984499266929	0.0134857573261467	0	0.00589797541349235	0.0125487831545802	0.00134949634165326	0.00465423248722127	0.00402081555236486	0.00675244210805044	0.00396766448395215	0.00909399871899527	0.00633934557344524	0.0100328076896532	0.0101764813465221	0.0109982983721966	0.00977596415956626	0.0111205680043907	0.00515966134653919	0.0026803458414544	0.00309020199437021	0.0168030568178823	0.00314258605503628	0.00506587780407496	0.00625142680757835	0.00675115372779017	0.0082371073481128	0.0072907705133087	0.00678071193572091	0.0168885081508643	0.00960403567325247	0.0091211449421347	0.0153211377461778	0.00245720830033073	0.00216335207508671	0.0106878294778643	0.0108192776028489	0.0122392478316012	0.00623132713989677	0.00600156415024766	0.0192950316966354	0.00367340370387663	0.00536671388834362	0.0173734688880551	0.00314206650980418	0.0134923685590692	0.0160220000041607	0.00929005318048487	0.00755366118029117	0.00884958080798021	0.00625513551207991	0.00586705455287289	0.00840303286929708	0.00563680782523293	0.0103247263836103	0.0106589219203853	0.00903398109258606	0.0117054780445812	0.00868402662771246	0.00438290000347297	0.00768394752894249	0.00665479007710868	0.00882088713484865	0.0101467842297697	0.00443232954924313	0.00792802742612608	0.00961104213404108	0.0115290600076245	0.0112645890714531	0.0144500564510874	0.0037548445074489	0.008691734549356	0.0127371751270653	0.0120453928438281	0.0196906367794515	0.0183173201385902
A549_G1_1G_2	0.00824583940202298	0.00633393108633112	0.00929489030442482	0.00713734454204956	0.0148913852353259	0.0093534971150657	0.0103166073394185	0.0100376561765732	0.0137242097458122	0.00847133848328398	0.00237291685746609	0.0134695472767912	0.00945092178864539	0.0116130027314051	0.0187972634471044	0.00769893981802805	0.0114957811260916	0.0161739994440198	0.00589797541349235	0	0.0122864851198049	0.00716738847945258	0.00549069617667914	0.00790542653393661	0.00354119373416313	0.00353995131245042	0.00633018896798389	0.00356195214096522	0.00634591894809488	0.0133210497297225	0.00510585821315093	0.00433903218665942	0.0136580083905643	0.00454247417959728	0.00567884951103855	0.00597275875988115	0.0136330475740912	0.00275769006283178	0.00451429168586969	0.00617312084555139	0.0100698239216295	0.00936857865971422	0.0107582987767079	0.0101105973612905	0.019352407647052	0.0132723259203002	0.0107321217332331	0.0154528891514262	0.00371968588414848	0.00385638873461075	0.01150258831097	0.00967536778230064	0.014839140444376	0.00710323004765745	0.00902856039187101	0.0222091535035649	0.00227575652333336	0.00911262233213416	0.0166511565180053	0.00534880860573165	0.0149151620497144	0.0186206996975689	0.0122194769218015	0.0090468326094405	0.0100500187677342	0.000983986331777555	0.00951936778442903	0.0102021310584778	0.00819669764601626	0.00744117237624269	0.00858574362056427	0.00881870489552613	0.0136438484308983	0.00328195210397874	0.00206502224477676	0.00750933062971678	0.00381022380840357	0.00831546196595106	0.0128809860010012	0.0028889965979143	0.00276651554612442	0.0110349169688587	0.0131828128980565	0.00979799777807585	0.0163168307446582	0.0064514445624488	0.0101366436856589	0.014264621041087	0.0155773571752821	0.0217345070692405	0.0192202627562077
A549_G1_1G_3	0.00442163399170304	0.00825017280130931	0.00532376976465288	0.00574156180945435	0.00764800070974932	0.00305770814964496	0.0034538742013624	0.00435893356368089	0.00911645271643	0.00387854307780843	0.0117712905017054	0.00686485421105077	0.00347521675424957	0.00647031162657279	0.00783599325209833	0.00666012656842362	0.00601680499529678	0.00736553459121836	0.0125487831545802	0.0122864851198049	0	0.0134243603171436	0.00806616451557062	0.00930073048099245	0.00880483354685231	0.00973818877852203	0.00651915382190043	0.0156594789920338	0.0185828578254339	0.00723648831718479	0.0144628506434222	0.0112668756473245	0.00600144227935818	0.0158807889656908	0.00987014760219988	0.00946256460654062	0.0257914025134439	0.0121376694846481	0.00829320783412003	0.00660025808215562	0.00765597319614158	0.00450722056780494	0.00780089575648983	0.00766580136804581	0.00914168257439529	0.00838549364728971	0.00438773885738581	0.00317684613304723	0.0112200674217166	0.0127065438316937	0.00254368407448568	0.0028162757187317	0.00652361304887608	0.00632658162615181	0.00754151971287121	0.0122692666624538	0.0124295990087311	0.00864526100014949	0.00482812661459738	0.00946374510046688	0.00422926603754588	0.00881473212094881	0.00664765774021018	0.00526279270990969	0.00409408040329355	0.0114282866140194	0.00837518666521966	0.00498025033498589	0.00733316456096309	0.00607026774600411	0.00448226091509185	0.0036382123379305	0.00473565860998874	0.0111133865605255	0.0108760877851221	0.0050635069380024	0.0159587039127616	0.00403969577615084	0.00628377454318416	0.0141493844847942	0.010718648267927	0.00390818158472019	0.00405216562448035	0.00306098123545522	0.00587829953828819	0.00883137917919427	0.0044288837456157	0.00410476579284947	0.00891105191705398	0.0105517557485057	0.00714266848569471
A549_G1_1H_1	0.0112067132611362	0.00522453523735501	0.00831612671924879	0.0108264673000716	0.0118988499090583	0.0115233859925983	0.013285269072063	0.0135052740435485	0.00969761436950006	0.0107774109640206	0.0093687941193253	0.0107125568632313	0.00995140742536259	0.00909301555906186	0.0172156155049376	0.0122941165823963	0.0092745548153071	0.0136819870228936	0.00134949634165326	0.00716738847945258	0.0134243603171436	0	0.00576074524027606	0.00441283120623079	0.00808598600873381	0.00528812949702001	0.0103586393107706	0.00718936570049359	0.0108008512230268	0.0103338766447958	0.0122465939957109	0.0111159857870504	0.0114230026294659	0.00576464900364468	0.00369345942452986	0.00402952788588891	0.0173008066050618	0.00441345283628363	0.00630709704853235	0.00734887039236406	0.00703587721039584	0.00900210323850785	0.00748579039830443	0.0070593732154221	0.0170838706660196	0.00961049525177791	0.00973702268077242	0.0160719921625019	0.00380665854008834	0.00333744512165002	0.0114141476113489	0.0118721219370736	0.0124910582300491	0.007178569864794	0.00644608883017442	0.0193350559227988	0.00490715702340296	0.0056255601694313	0.0182490506729976	0.00423757971150086	0.0140096827034829	0.0161943448293778	0.00954944614691984	0.00828089101315193	0.00956928085642095	0.00757480339143573	0.00610970230536771	0.00901039812629325	0.00625686904981966	0.0115779299505529	0.0118293239931903	0.0100062750525507	0.0121465146948325	0.0100220207785869	0.00572656036112702	0.00871028872510091	0.00748240648508436	0.00984557005271646	0.0104281752104698	0.00539765815915215	0.00927084018392344	0.0102480006188597	0.0120444228793488	0.0123502208965087	0.0148413233689819	0.0046041829206777	0.00936592471808988	0.0132484986322562	0.012020398099342	0.0199587374699907	0.0188681927000726
A549_G1_1H_2	0.00545019018957908	0.00111606886597136	0.00390004867851176	0.00518652880680994	0.00940104521591612	0.00581365700180993	0.00752877200006077	0.00775211488026664	0.00836866075163784	0.00503276572623888	0.00644141690404389	0.00797915569280955	0.00468281010352181	0.00612300412440805	0.0135414435680967	0.00681215372865865	0.00600937990778525	0.0107157122906138	0.00465423248722127	0.00549069617667914	0.00806616451557062	0.00576074524027606	0	0.00321353619397786	0.00356394213145264	0.00202792954916386	0.00486427612128385	0.00818327384586918	0.0116216684977879	0.00783539407287356	0.0098092936309185	0.00740040782601792	0.00819719172175691	0.00801056561826775	0.00208121567993954	0.00184675070009765	0.018900585414358	0.00426589921194009	0.00121237742870711	0.00159762952364565	0.00468939082013053	0.00416905850192982	0.00538088189410588	0.00473081146641851	0.0139562932462682	0.00785917272690105	0.00541264513471329	0.0110194347760417	0.00318968401151585	0.00466461071586977	0.006558962358856	0.00616793466996217	0.00938167093500205	0.00184782192444019	0.00364092180848079	0.0167521985159018	0.00468536447261145	0.0040110319114411	0.0128531577039623	0.00152506372848185	0.00978092398288447	0.0131934185466482	0.00672995348630745	0.00368922246950339	0.00485625107394652	0.00505176821619982	0.00431176133712404	0.00480867611851679	0.00275987208682814	0.0060018955832448	0.00608113977364594	0.00445845813710118	0.008305620924184	0.00651281503377024	0.00350472480182417	0.00306171058919247	0.00851364195201647	0.00419000986718177	0.00739566534680747	0.00640230856603886	0.00573259353676344	0.00579283288936895	0.00792311378055437	0.00661175292123995	0.0110460197226475	0.0016582856051679	0.00484963290395983	0.00907561124046613	0.01010930276911	0.0164660494644818	0.0143944963106438
A549_G1_1H_3	0.0080108105485427	0.00210939636418782	0.00401882864273805	0.00808411141297276	0.00779731014315379	0.00791607376864004	0.00982743161759872	0.0102573593330734	0.00602644233365306	0.00733879441641975	0.00935696970477978	0.00649812032476914	0.00590483817377	0.00476177151857198	0.0128743205427482	0.00981464430339942	0.00489807274796717	0.00946993755020007	0.00402081555236486	0.00790542653393661	0.00930073048099245	0.00441283120623079	0.00321353619397786	0	0.0067395371601916	0.0044883715000959	0.00791274362092809	0.00969787613872683	0.0133836549491174	0.00618030866063538	0.012694255221175	0.010528871849736	0.00710275758319421	0.00891243105212941	0.00225179302978227	0.00193409314341147	0.020456381690277	0.00572970892412381	0.00437783552064158	0.00430545514776248	0.00273267620183647	0.00479501501576071	0.00330096886028434	0.00276322184954543	0.0128707410890935	0.00572327264028096	0.00535806306530716	0.0117579577595296	0.00443753198142226	0.00542472493178605	0.00710930222707117	0.0082337274973932	0.00821867955612663	0.00356529012110427	0.00203380808620247	0.0153261931100275	0.00630569502426528	0.0013808952048459	0.0140771703341965	0.00257128578266956	0.00959734973031111	0.012008512592448	0.00527010334687251	0.00404212688268029	0.00528487642333445	0.00774933158512081	0.00187615318378039	0.00463247973393684	0.00196785049010599	0.008945774412339	0.00867700264217889	0.0062063580585851	0.00774600394739788	0.00958013452047907	0.00585523767523059	0.00518076117512476	0.0100347169754086	0.00621834955323901	0.00612632229586091	0.00773211084516282	0.00878153094140644	0.00587830384566995	0.0076318362796019	0.00880781486659293	0.010464755023479	0.00160635030147304	0.0050361786036319	0.00883623092660626	0.00815856447312126	0.0156726577814852	0.0144562944226095
A549_G1_2A_1	0.00470647100096707	0.00467628338335731	0.00659622768096186	0.00364407589556852	0.0123755757085893	0.00582809768603359	0.00680127461860666	0.00658730475693332	0.0117340569649743	0.00495292762077409	0.00325149152975999	0.0109636378978802	0.00622836933428705	0.0091931935262428	0.0156715058594685	0.00453139386382056	0.00897127788422033	0.0134073151167401	0.00675244210805044	0.00354119373416313	0.00880483354685231	0.00808598600873381	0.00356394213145264	0.0067395371601916	0	0.00280957752936673	0.00287405684633383	0.0070618148456205	0.0097797101077037	0.0109181751701598	0.00650952209311798	0.00385047064767069	0.0109447835732297	0.00771775641680983	0.00502518444016452	0.00504558650713315	0.0170002217963387	0.0044626559728841	0.00236456486256337	0.00333446666568151	0.00810014531170737	0.00643025207681587	0.00877714851748926	0.00814111484492016	0.0164023189037595	0.0111583214608971	0.00784454077929181	0.0119806218654946	0.00435596384579784	0.00551139364876127	0.0082808915046402	0.00614370351249504	0.0120911871434986	0.00447132212006244	0.00707661169118833	0.019379399733156	0.00444262444697624	0.00756484766195029	0.0131106620287949	0.00444711399571859	0.0117354486274908	0.0157401669941236	0.00979305638386782	0.00630789162620567	0.00706497782068932	0.00263240929630402	0.00783681161753655	0.00744777895359719	0.00617203864601559	0.00407394010324672	0.00507004113520035	0.00547369931420385	0.0106877442416373	0.00304456810031525	0.00279883512473907	0.00431420230900713	0.00732980432499448	0.00493156302571312	0.0103076413237078	0.00592575355538425	0.00232984401447434	0.00804864055845495	0.0101462558616668	0.00625709687886561	0.0132342935000472	0.00513816231808775	0.00723972094556347	0.0111393020225149	0.0132454654491738	0.0185982335429359	0.0158318762588749
