	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_1D_3	0.0161457066046697	0.00386484994926963	0.0101503305723628	0.0231923539683446	0.0149611006274823	0.00641380490349521	0.0151924422835372	0.01037047711257	0.0140524685413538	0.00537471959614626	0	0.0159917662197246	0.00234966946474487	0.00549170001508458	0.0293872059802685	0.00988441784081785	0.0171681802241678	0.008009474555821	0.0122578811331402	0.0121120116555476	0.00952867323732111	0.00558613759997712	0.0103718340823904	0.0101343289218275	0.0135961809741186	0.00599527060744886	0.0135298813033954	0.0068634108061882	0.00782496983634255	0.0177422753681899	0.00779922552187423	0.0111293111213809	0.00830765083131817	0.00819365908797668	0.00913453793831772	0.0104864284323712	0.0270157833556238	0.0309523984037612	0.0194341072975136	0.017325599281926	0.0213069998723101	0.00713625134007473	0.0262248803812555	0.00586793456021549	0.0179098835913413	0.00612355699764208	0.00778941715808204	0.00290658548135197	0.00480206551632079	0.00470344972981003	0.0117506843547842	0.00789545848204514	0.0212398124505475	0.0069947904356606	0.00612693510246205	0.00171208329389289	0.00658554058291677	0.00675956253947292	0.0146491878243075	0.062163111208692	0.00598829449641167	0.0133051272978838	0.0107800198437046	0.0134249037331773	0.0157139820277726	0.00989100439594383	0.00722540758833921	0.0114398596206976	0.00880272719363215	0.0116018047397437	0.0104236179720777	0.0100051422037559	0.0156420941073203	0.00834746703575654	0.00462466765819295	0.014631241415627	0.0235181418458759	0.0072777432272404	0.00430053963925951	0.00965169552785213	0.0148141456568688	0.00987725331915628	0.0142228813975977	0.0142330516874704	0.00732967528831769	0.00715916952734335	0.00790396215884052	0.0158852441640497	0.0141420823365504	0.00936956428344908
A549_G1_1E_1	0.00708735673857885	0.0173510630984864	0.00961856089404205	0.00951978866714632	0.0304237093210083	0.0142625147603688	0.005921883831815	0.00920117724343342	0.00429417529655915	0.0110904218005747	0.0159917662197246	0	0.0161985228278024	0.0159015124012165	0.0436597962931139	0.0249176143343719	0.0324469471997784	0.00887913447836665	0.00990113716536501	0.0276980207266247	0.0119159487368463	0.019852166308437	0.0234343711933275	0.0100650977710955	0.00558561264462768	0.017255860243837	0.0102684287548059	0.00917119550714684	0.0193710957361132	0.0119448118834752	0.0158863365669432	0.00780763415421356	0.0111117212566712	0.0131516438693582	0.0122119107940021	0.00586822877278176	0.0128601291347498	0.0175104234797671	0.00734033619350182	0.00848804917265113	0.0128074841835663	0.0169063903085319	0.0137347377783162	0.0181937041582345	0.0116155000938861	0.0182480075714895	0.0129740463866587	0.0147843258480884	0.0175264934812165	0.017961953215738	0.00871519159166175	0.0129434386251715	0.00667106145014019	0.0121498344509637	0.0148427212966772	0.01498347100319	0.0126054115925705	0.0177178895134598	0.00683805911171072	0.0462176797729043	0.0135620589635039	0.00702976865068617	0.0142969682823742	0.0165228582960726	0.00862851069707576	0.0138801069183573	0.0141803994707298	0.00902832258545283	0.0162177408808291	0.0138744641655003	0.0138244976755061	0.00620181367243583	0.00234468926561557	0.0111924243213944	0.017216638871708	0.00561878374384521	0.0148479663085157	0.0198794074195548	0.0178140963159656	0.0106401527371322	0.0114901040950026	0.0098421961063683	0.00714762869995516	0.00328508131748777	0.0111272441364213	0.00932339125575476	0.0133958380834759	0.00435240998914875	0.00322735871302349	0.0227717458918076
A549_G1_1E_2	0.0172643114879019	0.00258179350994726	0.0116555724783479	0.0240672789330449	0.0143477139878061	0.00857217414277435	0.0159570056538924	0.0113115386420623	0.0147838472586217	0.00643759585157841	0.00234966946474487	0.0161985228278024	0	0.00710402482422217	0.0290139232919644	0.00923649257007029	0.0173242675687122	0.00758109977405035	0.0124246405155543	0.0123906126918708	0.0113028408186424	0.00394571744728523	0.0101043771085457	0.0117380581288706	0.0132099260631831	0.00825444623221232	0.01492588271381	0.00736008257648538	0.00556053304198123	0.0181813320369531	0.0100100850117575	0.011800923960294	0.00999786554750134	0.00991108252138909	0.00957956190359977	0.010533550248821	0.0278057306642735	0.0313307208098405	0.0203954002791311	0.0185466611314671	0.0223606694896831	0.00484790485009825	0.0268301500414323	0.0069013441751994	0.0191403483212787	0.00721529837490779	0.00933848271795856	0.00450744625614129	0.00274500054784979	0.00284213925523614	0.0130493563638037	0.0098978206495658	0.0213291096999454	0.00883951102757425	0.00814553092814191	0.00185483672562014	0.00533717378968736	0.00906812063765647	0.0156260374871049	0.0621878274087214	0.00670390994295134	0.0140859465871376	0.0118826913290452	0.0155716343605391	0.0170648266900031	0.0100741155193647	0.00862762474332592	0.0124253323796682	0.0076143416407679	0.0127379405090933	0.0108752140342112	0.0105952956021086	0.0157041838757487	0.00839075818887073	0.00609516138979975	0.0153842382944401	0.0248644062555625	0.00945996729640801	0.00589235555147515	0.0107875928577546	0.0165437549962788	0.00950994568527253	0.0143907335227766	0.0145773009661458	0.00778158024310475	0.00779488570585648	0.00732864600863174	0.0164486076921123	0.0141040025541534	0.00924385145562506
A549_G1_1E_3	0.0141295435905681	0.00927109558084649	0.00836567350106726	0.0215903602204315	0.0182915541421046	0.00484986487273196	0.013095637588423	0.00768727538092246	0.0128379798853582	0.00705879482499663	0.00549170001508458	0.0159015124012165	0.00710402482422217	0	0.03333224793367	0.0141857151057641	0.0204125478060998	0.00978831888203038	0.00983854744563793	0.015265970490015	0.00941646034903136	0.00963152545062951	0.0153831127020151	0.00883517192540629	0.0136276398182931	0.00376041887051517	0.0102144003854637	0.00814648086871944	0.0117930556462015	0.0142840872162755	0.00465156201921523	0.00900913446100328	0.00789502571673261	0.00430105262295126	0.0126058667668053	0.0107352614132897	0.0250369619089306	0.0283493790046035	0.0176055101500202	0.0149593879776187	0.0176597649681808	0.010680499028926	0.0233878608167172	0.00295256049318426	0.0142040720210604	0.010386197517486	0.00381581518382266	0.00680199534968863	0.00834332134421626	0.00811850773996548	0.0117905322399926	0.00667131064797843	0.0200442850412405	0.00640928404200389	0.00267405590128014	0.00667579649836968	0.00854518193924932	0.00687883575743726	0.0123521502607266	0.0615504994867108	0.00988347116143869	0.0109613173460954	0.00595290320492881	0.00982284244720532	0.0146285710327345	0.00677351005226781	0.00253200181470609	0.012777226748596	0.0139604812467485	0.00685515011797096	0.0066906455289048	0.0101720669124761	0.0151989608771457	0.0118917228732997	0.00192290371350477	0.0126858303719858	0.0199800709262122	0.00601295488686739	0.00816627705164136	0.00639181170700899	0.0129132852243451	0.00919382023238636	0.012352267580454	0.013315648894798	0.00560592431020413	0.00886651580157975	0.0124230063405515	0.0143027235910579	0.0139642074712161	0.0143008635989681
A549_G1_1F_1	0.044514316204512	0.0270044461196402	0.038391877608335	0.050980514414283	0.0165266906772324	0.0336407100981817	0.0442374665578242	0.039695720720914	0.0426172979288903	0.0334967857056048	0.0293872059802685	0.0436597962931139	0.0290139232919644	0.03333224793367	0	0.0198949038977488	0.0133509121699929	0.0356220362071047	0.0413663795863659	0.0182063185664872	0.0355619811429277	0.0263241090192682	0.0202594692110493	0.0377840693727653	0.041546020997647	0.0317728574441434	0.0422346936279751	0.0351272395307731	0.027656713541348	0.0469500765923001	0.0342169331767518	0.04045378727169	0.0356067494723919	0.0366283052155075	0.0321944732654038	0.0388225985671965	0.0552125123245859	0.0601005465266347	0.047634727889657	0.0456343639583824	0.0503826588848546	0.0300535077029345	0.0554518361381359	0.0319117664225766	0.0467908224470575	0.0262679182712531	0.0365297377962639	0.0298623940895449	0.0289888640087051	0.0287031333432038	0.0382353636035615	0.0349530524703875	0.0496655943994971	0.0346000560978428	0.0339532670515134	0.0297265948314988	0.0337674132557895	0.0303404729331893	0.043590906053224	0.0878102134577402	0.0304161275390962	0.0425475241994148	0.0392179032558009	0.0390113715012427	0.0424914401572512	0.0382127825031372	0.0357778325541367	0.036736238780454	0.0281235978239404	0.0401737555619738	0.0389212494171742	0.0382142188295447	0.0438282692364996	0.0326510467664891	0.0316309284820205	0.0436382719999867	0.0518748497794065	0.0298860158106415	0.0271837452792195	0.0388772038490764	0.0413644508243963	0.0384322734387656	0.0433542164202995	0.0428728763482698	0.0366051688645619	0.0347347094675862	0.0304967305460656	0.044735459957232	0.0422826998489854	0.0209830907783846
A549_G1_1F_2	0.0258384825691333	0.00758769512624468	0.0197682663338125	0.0326512939451077	0.00583983548361821	0.0153240090744716	0.0249725243731789	0.0202227990473589	0.0236328520467431	0.0145926431942064	0.00988441784081785	0.0249176143343719	0.00923649257007029	0.0141857151057641	0.0198949038977488	0	0.00889439925994468	0.0163669255738532	0.0215100368413155	0.00514351631118562	0.0180290498808906	0.00655184345139051	0.00539268009703987	0.0194930015049419	0.0221793439220725	0.0136627835643762	0.0233274395616098	0.0160283927776637	0.00869271117120344	0.0271507403833169	0.0161962305383511	0.0209018069456773	0.0174093040306229	0.0176973702053802	0.0152400978461792	0.0195358696173511	0.0366101409455705	0.040553072116472	0.0290449465235273	0.0270416303577287	0.0311623312874213	0.0107712899026306	0.0359896793619092	0.0128126771424686	0.0277370986254524	0.00927700717581775	0.01737180226468	0.0111175412819413	0.00919098662924024	0.00888151443271489	0.0205075508960257	0.0168601071152314	0.0304172104196291	0.0162050098308927	0.0152015813085627	0.010228289891886	0.0140797215691621	0.0132372717434752	0.0244781034264255	0.0705387367202678	0.012579292298807	0.0231286578871999	0.0198845264430935	0.0218107521987537	0.0248000616403269	0.0184429013105671	0.0164910175288397	0.0194102611576151	0.011070515917568	0.0208546778506284	0.0192222267679898	0.0192800001981691	0.0246845478356618	0.0149387465637702	0.0124665553860102	0.0243908395409698	0.0332918509702996	0.012795169637631	0.00923017212067894	0.0194685261232965	0.0238551948965156	0.018615380819546	0.0236216802029933	0.0236320496568316	0.0168391758484449	0.0159932629279488	0.012884760294145	0.0255039133414718	0.0230825991548482	0.00512468783433112
A549_G1_1F_3	0.0322805237503102	0.0157686012324069	0.0259486071111835	0.0392024536010947	0.00690399007124745	0.020860934381791	0.0320318664646607	0.0272056197819177	0.0306915400851041	0.0215860651304201	0.0171681802241678	0.0324469471997784	0.0173242675687122	0.0204125478060998	0.0133509121699929	0.00889439925994468	0	0.0244274116022223	0.0291933841946389	0.00518001022460789	0.0234267229873237	0.0150930864306528	0.0103001263525584	0.025432371313165	0.0303785624015765	0.0186731768519822	0.0294869643342585	0.0234389208135534	0.0175383159503547	0.0344598038126065	0.0211537545892723	0.0281739888141002	0.0233338476547715	0.0237207926730748	0.0216603215685216	0.0273332638029735	0.0433276160901244	0.0480224027243192	0.0356066625056622	0.0332753446000468	0.0376060777369833	0.0196009720465012	0.0431410911223255	0.0190792127174744	0.0339628122844778	0.014629957437837	0.0236770547850697	0.0178242431713257	0.0176871900964128	0.0172767119079385	0.0264952777009448	0.0223633658937764	0.0382222609766533	0.0221541108506853	0.021005414772712	0.0179124887963131	0.0225317507507102	0.0175052171498024	0.0312540585824374	0.0779944513666769	0.0191947860062176	0.0302229485635471	0.0262904583372957	0.025968982899097	0.0305842664675953	0.0258503489681606	0.022902116869601	0.0255543939839368	0.0187594612989429	0.0272275703133344	0.0263769621227553	0.0265250122446459	0.032470499164769	0.0220643861901422	0.0187579579451336	0.0314728396411417	0.0390872650511193	0.01664683069111	0.014943226380414	0.0262226847201045	0.0290166516773738	0.0267382666627848	0.0313770377604655	0.0311633249872423	0.0243418698639114	0.0231654670811206	0.0203552891679411	0.0327868900511154	0.0309636497372549	0.0104145101940337
A549_G1_1G_1	0.0118628648530479	0.00880501452210455	0.00851664721254057	0.0176156338797242	0.0217312785482465	0.00958968989193423	0.0101106963550656	0.00754578672085346	0.00857931288260368	0.00495306313811715	0.008009474555821	0.00887913447836665	0.00758109977405035	0.00978831888203038	0.0356220362071047	0.0163669255738532	0.0244274116022223	0	0.0081865419533358	0.0196253998018935	0.00970717085820855	0.0110341327267628	0.0157146405091075	0.00889387091537522	0.00606331128928612	0.0115668935331173	0.0113494748133177	0.00306121612321037	0.0105678444945791	0.013721692958014	0.0115614943349337	0.00696529041674122	0.00819041988406757	0.00947833667301721	0.00778571802036899	0.00345523932802773	0.0211912823846668	0.0247685883208748	0.0143206085848088	0.0133895072610356	0.0175071418680056	0.00819919653866547	0.0206192691479428	0.011265794125663	0.0149020825477502	0.0114366720943214	0.00888748946808675	0.0076328503772959	0.00874185453430932	0.00921753161629348	0.00907334536554867	0.00948043948583557	0.014126593115252	0.008122519686804	0.00969750333962855	0.00671515149921432	0.00419353171210193	0.0123094070161736	0.0102893078052825	0.0546441433511182	0.00727931032044555	0.00882804085591813	0.0111181467653727	0.0152537726174841	0.0123630952218859	0.0091523714014859	0.00922561039285271	0.00843173260348339	0.00890789750896505	0.0114335886415743	0.00977831466786849	0.00463772872352388	0.00838064631697149	0.00577346383004306	0.0103241065015525	0.00950532914562394	0.0201846652667571	0.013925076793409	0.0107402375004737	0.00813314011575529	0.0133112275699356	0.00507172853054067	0.00853941348524417	0.00773285391980005	0.00561306927515816	0.00395924637277715	0.00665288619349144	0.00997194209013299	0.00675022055147419	0.0150221892303929
A549_G1_1G_2	0.0100781157049838	0.0147111275705411	0.00894884322842145	0.0158971270202252	0.0260001685403123	0.0113736050361785	0.00694590281818523	0.00458244679959027	0.0078982615859271	0.010026292190881	0.0122578811331402	0.00990113716536501	0.0124246405155543	0.00983854744563793	0.0413663795863659	0.0215100368413155	0.0291933841946389	0.0081865419533358	0	0.0240447105609355	0.0127306910840904	0.0153679344772442	0.0222097363176585	0.0102162702255206	0.00647542556327478	0.0128829475000156	0.00807555426095191	0.00859365355723523	0.0152810091339442	0.00593683823419271	0.0119940862300767	0.00386424368222979	0.0109121979996919	0.00841058644730058	0.0149828975151295	0.00645407672591913	0.0183712930056489	0.0196185311897587	0.0123720940023146	0.0110368199518861	0.0117093516690761	0.0128753634884363	0.0153260156874865	0.0113008757017183	0.00971314543771832	0.017300897164463	0.00762781408162562	0.0128477893559663	0.012779593094067	0.0130166376726455	0.0121071661919746	0.0114027305729853	0.0114594915924432	0.0107066057993505	0.0102523515449786	0.0119813482546889	0.00850920113109598	0.0151693939839812	0.00745206998624787	0.0533077047241725	0.0140049345825583	0.00514135824093159	0.00636128045403434	0.01394013254226	0.0131262945883941	0.00469092421451433	0.00774740451611032	0.0133538093656058	0.0167654768179929	0.00621781548086863	0.00457628056322107	0.00794758032823895	0.00805419826255939	0.0134298546962132	0.0111440914053487	0.00676010859627933	0.0155663746002029	0.0155656225587644	0.0157439300781978	0.00531797584366467	0.0133306699177964	0.00382487305706212	0.00333000214230583	0.0067899722133026	0.00496451895345698	0.00986829125382258	0.0146533175922587	0.0075540106986063	0.00722700821637953	0.02132216803867
A549_G1_1G_3	0.0274289086706758	0.011119694200571	0.0210736060977891	0.0344843982371155	0.0060301309510079	0.0159736359748559	0.027026582107952	0.0221020366700644	0.0257970658759507	0.0167428565157526	0.0121120116555476	0.0276980207266247	0.0123906126918708	0.015265970490015	0.0182063185664872	0.00514351631118562	0.00518001022460789	0.0196253998018935	0.0240447105609355	0	0.0188955122510206	0.010418925535634	0.0075317440542197	0.020660800500402	0.0254938318500982	0.0137328639225904	0.0245030702858311	0.018584535513197	0.0132867096341145	0.0292838656429381	0.0162932946715156	0.0230846510942994	0.0185969002074393	0.0186691780007258	0.0175897883068385	0.0224413221042061	0.0385226634684272	0.0429463549777939	0.0307994905669294	0.0284330864759471	0.0325592345964155	0.0150883866926011	0.0380729786809669	0.013955115570826	0.0289462611783202	0.0104058086174906	0.0185749062453909	0.0130036213623727	0.0128781264600414	0.0124328708550576	0.0219700704848091	0.0175903882488359	0.0332920877793702	0.017326507671033	0.0159637995682574	0.0129862227333001	0.0176518299890375	0.0129008546627114	0.0262723026854238	0.0735682584913042	0.0148044472009951	0.0251617049516715	0.0211511229965797	0.0214075737565277	0.0260390204408179	0.020697332349719	0.0177557678702554	0.021224809762011	0.0150193286718689	0.0220947520826506	0.0212094772647879	0.0216926341511773	0.0276013646178994	0.0177900473571655	0.0135963903403818	0.0264774374176164	0.0342191925553525	0.011916854796894	0.0102521526994447	0.0211055951141464	0.0244696812263571	0.021687993600878	0.0262825563766577	0.026229931915132	0.0192038830450243	0.0184255089472782	0.0162444731919961	0.0278211302177374	0.0260942964620597	0.00713898817594106
A549_G1_1H_1	0.00948963104869263	0.0120222208342218	0.00428369920202007	0.0160492491925057	0.02331684360417	0.00484248811321569	0.0106757724211424	0.00841648150648319	0.00906590989490993	0.00551996008245625	0.00952867323732111	0.0119159487368463	0.0113028408186424	0.00941646034903136	0.0355619811429277	0.0180290498808906	0.0234267229873237	0.00970717085820855	0.0127306910840904	0.0188955122510206	0	0.0150179500244353	0.0161388513642867	0.00300616983677702	0.0131748441957035	0.00799675520468004	0.00843933441894949	0.00669147186018513	0.0166626698749538	0.0163243612526735	0.00655821389307805	0.00919508407414498	0.00194060049937347	0.00689688669828965	0.007517236964551	0.009439620991177	0.0202548833908139	0.0264825690114399	0.0126091220317795	0.010383433662479	0.016280707265735	0.0152163111336565	0.0214002942678305	0.0121460349251129	0.0128341990606796	0.00947928178544346	0.00753269008508364	0.0072496045287246	0.0138501125191762	0.0139365032876944	0.00372366760606514	0.00292061028998447	0.0175959969727126	0.00308579833326243	0.00697461134491112	0.00950598478198293	0.0121333500004997	0.00688520152553892	0.00952399377788969	0.0563361693790144	0.00703239671152972	0.0098339404175099	0.0113758144968919	0.00799366955215859	0.00719076714166845	0.0131734493325979	0.00900942032255791	0.0050077695336869	0.013317008854179	0.0113672177949578	0.0128302462111198	0.0068104755711897	0.0126920291121784	0.00823111239732577	0.010555779079394	0.0101834241940353	0.0168599771589848	0.00985515242274306	0.00889582894644028	0.00818770680320297	0.00604369917969174	0.0121808389315338	0.0129232940925691	0.0108404170233907	0.00950708413927059	0.00591191091273795	0.0104504753372431	0.011520202129367	0.0119793076538539	0.0152291523916554
A549_G1_1H_2	0.0211234974198549	0.00394722780068086	0.0154832121024193	0.0279345897865525	0.0109894544483656	0.0119085020250008	0.0196494237997284	0.0148493689309325	0.0186039675231856	0.0103687347893483	0.00558613759997712	0.019852166308437	0.00394571744728523	0.00963152545062951	0.0263241090192682	0.00655184345139051	0.0150930864306528	0.0110341327267628	0.0153679344772442	0.010418925535634	0.0150179500244353	0	0.00928294046652846	0.0155808061732854	0.0163651315409687	0.0107216623979818	0.0185406892660719	0.0112502628053659	0.00349813300743206	0.0210801023468143	0.0129449817812145	0.0153521984466106	0.0138043752361374	0.0132082001388574	0.0128200570186408	0.0141310587073073	0.0315938584053731	0.0346470299027323	0.0242555830483502	0.0223830840931585	0.0258163422810786	0.00480912058485387	0.0302728040069639	0.00821825854116802	0.0226387918815246	0.00905881624118366	0.0125958463015706	0.00791961554629043	0.00271467374509417	0.00238973817636895	0.0169532806916247	0.0134772740951483	0.0247273223573384	0.0125523334365422	0.0112096122860666	0.00568028316107941	0.00793868810850059	0.0115829301797483	0.0193741852901772	0.0655649104885879	0.00998623214381652	0.0176999562645007	0.0145645551692007	0.0187053438982221	0.0209957789482918	0.0123272787141848	0.0115266864198926	0.0162112259109251	0.00898952459282576	0.0155455007607884	0.0132790733813228	0.0144638479217008	0.019212745551358	0.0117086321963829	0.00805701312378748	0.0190964520237231	0.0284961831902328	0.0111435759717927	0.00798381086396796	0.014226110252414	0.020340244638627	0.0123922803987196	0.0176289180199958	0.0182227962762557	0.0110486075688291	0.0116887057371284	0.00998116989862462	0.020132373799661	0.0175694914032826	0.00859627748773945
A549_G1_1H_3	0.0245960553900113	0.00770834160560518	0.018777891610182	0.030888692030301	0.0103187395442155	0.014832713127112	0.0242765234132147	0.0202132425946959	0.0224913105741107	0.0135099410637717	0.0103718340823904	0.0234343711933275	0.0101043771085457	0.0153831127020151	0.0202594692110493	0.00539268009703987	0.0103001263525584	0.0157146405091075	0.0222097363176585	0.0075317440542197	0.0161388513642867	0.00928294046652846	0	0.0181847943439123	0.0217424693606803	0.0140910661879339	0.0229025228559142	0.0150481765801614	0.0109675448391262	0.0278768794892476	0.0161955930804688	0.0207754834874792	0.0159958757078557	0.0178978812178432	0.0121523313578355	0.0187804662267606	0.03508118533228	0.0400974548324438	0.027584557506568	0.0258407367257583	0.0309397687175612	0.0123542182037688	0.0355141949072185	0.0150163423289234	0.0274883622928896	0.00673307503190256	0.0177699228926058	0.0101419165350961	0.0112027059520247	0.0111111113420499	0.018360740792059	0.0158269594082003	0.0295574574750562	0.0151601547352672	0.0155242680666191	0.0102480295470468	0.0147657705353686	0.0124798369672246	0.0237160480467298	0.0682669079186284	0.0102226808472512	0.0227610331204521	0.0210681708128511	0.0213150996375696	0.0227620463554428	0.0200673165591874	0.0174154240429159	0.0167616550479644	0.00874885625536841	0.0218731948537155	0.0207312629530191	0.0180461953739641	0.0237012603633935	0.0124614544408651	0.0140921573045712	0.0236561981213252	0.0325463324141833	0.0134050992181894	0.00804932280695167	0.0196607520389278	0.0221725466559688	0.0192136171224913	0.0236940028336294	0.0227497067539719	0.0174285882666477	0.0145541913187154	0.0104797059906608	0.0246381251455247	0.022209922684344	0.00113207705584139
A549_G1_2A_1	0.00694992255903072	0.0129892050473596	0.0013563802955891	0.0140462704499357	0.0246917908485934	0.00519907753711665	0.00784486340931565	0.00576032940135132	0.00658888850747894	0.00571671274224447	0.0101343289218275	0.0100650977710955	0.0117380581288706	0.00883517192540629	0.0377840693727653	0.0194930015049419	0.025432371313165	0.00889387091537522	0.0102162702255206	0.020660800500402	0.00300616983677702	0.0155808061732854	0.0181847943439123	0	0.0112295538399338	0.00847543600730307	0.00554680017022684	0.00608303360097917	0.0169415774201691	0.0133833053672558	0.00655528791780234	0.00653713047077971	0.00219770344259519	0.00534748966747487	0.00914486355588996	0.00775039427828308	0.0180592177604265	0.0237448007647648	0.0103228117040625	0.00788592502142711	0.0134218998848978	0.0151620826280271	0.0186158088727508	0.0117405584328827	0.00997912373056492	0.0116466931518437	0.00592113857693785	0.00846163659848716	0.0139743815962154	0.0140935018228534	0.00352748327111353	0.00333894579874052	0.0151558662025967	0.00336754157343283	0.00656600663938807	0.010086469110389	0.0114102283203665	0.00854527831039195	0.00663570160551754	0.0546616991688325	0.00867223573938578	0.00693159524736577	0.00924031992781328	0.00730089499744956	0.00590570272784959	0.0112394012257252	0.00764666051389426	0.00584618900044733	0.0145035940600729	0.00904108284034377	0.010741542261133	0.00525756991567292	0.0105378527338221	0.00921786516091738	0.0103534387326664	0.0073843986065841	0.0144094077516469	0.0108340921173666	0.0106853852528522	0.00572490859789327	0.0048627798687926	0.0103217165506696	0.010261523312571	0.00846187272027849	0.00782212825662797	0.00582614933505404	0.011538525623869	0.008888087257264	0.00994628411918907	0.0172443949813721
A549_G1_2A_2	0.0103037069763404	0.014721638714799	0.0104202446577187	0.0143214029185816	0.0273087866197341	0.0136953589240825	0.00749776998503442	0.00799143440060312	0.00682271501647596	0.0100567179888804	0.0135961809741186	0.00558561264462768	0.0132099260631831	0.0136276398182931	0.041546020997647	0.0221793439220725	0.0303785624015765	0.00606331128928612	0.00647542556327478	0.0254938318500982	0.0131748441957035	0.0163651315409687	0.0217424693606803	0.0112295538399338	0	0.0159769769783868	0.0111361272645572	0.00784364500769576	0.0153642807099706	0.0102640082556169	0.015241444683364	0.00643575657490335	0.0117006406895143	0.0121316234515647	0.0126313531597257	0.00384588584700877	0.0170830765288059	0.0193083050105606	0.0115951155277809	0.011726320208391	0.0143672397990263	0.0127531807256073	0.0157528220373837	0.015240922798488	0.0129143370265597	0.0173391160231396	0.0115257545420268	0.0133670500225527	0.0137827519477534	0.0142574536410872	0.011179517123107	0.0131488348769409	0.00861214772478186	0.0120701956677901	0.0135201258296346	0.0125387744936705	0.0084869898856864	0.017193883440709	0.00856228318810151	0.0495936354067015	0.0129516504671313	0.00708757049968444	0.0121311276767233	0.0173747429256838	0.0125024317527982	0.010082737552587	0.0120733253284187	0.011282850193885	0.0143504845863185	0.0120136736697486	0.0104643402374084	0.0064028547062044	0.00380207487908835	0.0108372556490057	0.0146347351873841	0.00712168699990241	0.0176353253127437	0.0186361710014152	0.0165430003254396	0.00929893369899021	0.0143058633874939	0.00530446076141407	0.00474268597838401	0.00447431306401561	0.00810283968129383	0.00870605168907645	0.012148006554583	0.00656886667383047	0.00246613402378392	0.0210738937168825
A549_G1_2A_3	0.0147975495748859	0.00962596065937134	0.00854667817792148	0.0222402978699394	0.0178415209870773	0.00333567035891238	0.0146323765191174	0.0097067859638048	0.0140228591519418	0.0074178505751789	0.00599527060744886	0.017255860243837	0.00825444623221232	0.00376041887051517	0.0317728574441434	0.0136627835643762	0.0186731768519822	0.0115668935331173	0.0128829475000156	0.0137328639225904	0.00799675520468004	0.0107216623979818	0.0140910661879339	0.00847543600730307	0.0159769769783868	0	0.011111775305183	0.00922594361906408	0.0134603976408864	0.0170127201882182	0.00268749372888893	0.0111354784619324	0.00714844349951424	0.00533059570627637	0.0119299497978574	0.012570344175225	0.0259721557879276	0.0303397036148039	0.0183402872714261	0.0155158751957105	0.0190947872225119	0.0127541986987075	0.0251735273995508	0.00549145898355892	0.0154154774122996	0.00851907963760274	0.00559932946416094	0.00617043400250872	0.010175927783862	0.00989782364604157	0.0112378834328468	0.00535899801072733	0.0220185829636222	0.00563322807611464	0.00274988895213482	0.00738809575918092	0.0110799191445831	0.0034168742582827	0.0135980199986844	0.0628155278999405	0.00915355313719696	0.0127610264688936	0.00868876940933916	0.00834023883975844	0.0142506292414438	0.0104194373032233	0.00539539804434325	0.0121724782458618	0.0141591604742671	0.00934632494669214	0.0101872541147682	0.011233432538417	0.0170273715212687	0.0118892648156074	0.00410337038068316	0.0142022185582123	0.0206236922853193	0.00277221379471077	0.00638093419244028	0.00843175477584959	0.0120399746281939	0.0122164600253379	0.0149243355858218	0.0150350098748445	0.00852200252677236	0.0094001661703995	0.012555076898519	0.0158936431798009	0.0158869186859687	0.01296605091419
