OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3D	OM3_H_3F	OM3_H_3G	OM3_H_3H
0.286410337887936	0.2952557373675	0.287941534713764	0.277848101265823	0.27372933251684	0.285193709244342	0.27514592099905	0.294831223628692	0.273648648648649	0.295622596864833	0.277608188184593	0.272514619883041	0.285838725734196	0.281894329896907	0.290167257982767	0.270416666666667	0.280650542118432	0.287796797349531	0.272914757103575	0.278609310548026	0.27269820971867
0.37093528227942	0.370793454769991	0.368331303288672	0.37120253164557	0.370483772198408	0.370732642884542	0.370842948282883	0.368846694796062	0.37027027027027	0.373114463176575	0.370263961213862	0.369590643274854	0.364982578397213	0.370328608247423	0.372022301064369	0.370833333333333	0.365095913261051	0.370844837106571	0.368240146654445	0.372893341190336	0.36349104859335
0.342654379832645	0.333950807862509	0.343727161997564	0.350949367088608	0.355786895284752	0.344073647871116	0.354011130718067	0.336322081575246	0.356081081081081	0.331262939958592	0.352127850601544	0.357894736842105	0.349178695868591	0.34777706185567	0.337810440952864	0.35875	0.354253544620517	0.341358365543898	0.35884509624198	0.348497348261638	0.36381074168798
