OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
0.486634359856183	0.491226387956659	0.484070522734303	0.493685219057573	0.503592527542711	0.501163206871868	0.478356336260979	0.489392478302797	0.488078255553291	0.499845916795069	0.467661691542289	0.501230180426463	0.491343082871071	0.487832613145326	0.496952812119102	0.482048574445618	0.498216907908538	0.492859224715826	0.498254445075911	0.494792501201731	0.497023545091071	0.496783957623912	0.490311288911114
0.513365640143817	0.508773612043341	0.515929477265697	0.506314780942427	0.496407472457289	0.498836793128132	0.521643663739021	0.510607521697203	0.511921744446709	0.500154083204931	0.532338308457711	0.498769819573537	0.508656917128929	0.512167386854674	0.503047187880899	0.517951425554382	0.501783092091462	0.507140775284174	0.501745554924089	0.50520749879827	0.502976454908929	0.503216042376088	0.509688711088886
