OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
0.309579897919121	0.320806794055202	0.340673764036751	0.317325800376648	0.298792602781599	0.32660040611307	0.286157024793388	0.343830005120328	0.316013801501928	0.327307326355852	0.294986158105198	0.317627159598888	0.288812067881835	0.28840782122905	0.284336419753086	0.300795978215333	0.306040756914119	0.323028995926192	0.304122791361771	0.295514511873351	0.295669824086604	0.311146609868655	0.299813513125807	0.328540507111936
0.366705928543384	0.372611464968153	0.375091147732244	0.376647834274953	0.367568393703194	0.368387303622956	0.379132231404959	0.369175627240143	0.368175360259793	0.365604186489058	0.370655183020609	0.370786516853933	0.368636077938404	0.368016759776536	0.359567901234568	0.370339338081274	0.371542940320233	0.372633596932662	0.37122969837587	0.369261213720317	0.370365358592693	0.365459708910188	0.365514273418448	0.365337043908472
0.323714173537495	0.306581740976645	0.284235088231005	0.306026365348399	0.333639003515207	0.305012290263973	0.334710743801653	0.286994367639529	0.315810838238279	0.30708848715509	0.334358658874193	0.311586323547179	0.342551854179761	0.343575418994413	0.356095679012346	0.328864683703393	0.322416302765648	0.304337407141145	0.324647510262359	0.335224274406332	0.333964817320704	0.323393681221157	0.334672213455745	0.306122448979592
