OM3_B_B	OM3_C_7C	OM3_C_7G	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9E	OM3_C_9G	OM3_C_9H	OM3_H_3D	OM3_H_3G	OM3_H_3H
0.308352144469526	0.331047381546135	0.317408906882591	0.302662037037037	0.317599460552933	0.359797297297297	0.333058532563891	0.321965529886322	0.349084949467359	0.310994764397906	0.316598360655738	0.35956416464891	0.337633451957295	0.316888045540797	0.302740599107712	0.349119865884325
0.393679458239278	0.38715710723192	0.379757085020243	0.375	0.393122049898854	0.382601351351351	0.378400659521847	0.38027136046938	0.389511062551216	0.380104712041885	0.389344262295082	0.394673123486683	0.391014234875445	0.376660341555977	0.388782664117272	0.370494551550712
0.297968397291196	0.281795511221945	0.302834008097166	0.322337962962963	0.289278489548213	0.257601351351351	0.288540807914262	0.297763109644298	0.261403987981426	0.308900523560209	0.29405737704918	0.245762711864407	0.27135231316726	0.306451612903226	0.308476736775016	0.280385582564962
