OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9F	OM3_C_9G	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F
0.364111705288176	0.335213916314057	0.317044100119189	0.339175257731959	0.328935795954266	0.347393087287639	0.336748329621381	0.358006042296073	0.37004662004662	0.342592592592593	0.327225130890052	0.336814621409922	0.329904481998531	0.339635854341737	0.338770388958595	0.333067092651757
0.372667855020796	0.371885284438176	0.369487485101311	0.369587628865979	0.367634124890062	0.380785002929115	0.378619153674833	0.373413897280967	0.372960372960373	0.37962962962963	0.37696335078534	0.379242819843342	0.369581190301249	0.36624649859944	0.363864491844417	0.379392971246006
0.263220439691028	0.292900799247767	0.313468414779499	0.291237113402062	0.303430079155673	0.271821909783245	0.284632516703786	0.268580060422961	0.256993006993007	0.277777777777778	0.295811518324607	0.283942558746736	0.30051432770022	0.294117647058824	0.297365119196989	0.287539936102236
