OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
0.217300419968455	0.204965915104226	0.228967235764334	0.201141719912014	0.219598042278455	0.193486718092004	0.211874224808843	0.200812959531353	0.228224607098356	0.219999423204484	0.196598439110588	0.279598629704317	0.186837543988655	0.251456655013427	0.247039911707194	0.191813490973738	0.193108666261489	0.260319230213302	0.187796285826121	0.190752969356026	0.197320102327117	0.195376418396237
0.285207988902191	0.279402762069788	0.293841902694168	0.273195768304179	0.290784129959388	0.273097953235919	0.284057299404381	0.274230378384841	0.292294706378874	0.293963834921123	0.274790163451627	0.308158604436454	0.272136141604076	0.305247335799091	0.307045430007558	0.270701143278362	0.273656400778934	0.263684982138801	0.279530726742922	0.27549910452353	0.280935385377125	0.272878257574069
0.287212815688957	0.288139286344252	0.282579196684101	0.296176809468943	0.284910965323336	0.302335530273659	0.297836961114367	0.295271683902206	0.288971957608157	0.289368697307326	0.295817994404359	0.260586991909424	0.292263249120227	0.277397780817753	0.278830120322941	0.29814849610476	0.299902013073193	0.265842780152388	0.293872048014613	0.30035269686748	0.281874071628982	0.299172927302316
0.210278775440397	0.227492036481733	0.194611664857397	0.229485702314863	0.204706862438821	0.231079798398417	0.206231514672409	0.229684978181601	0.190508728914613	0.196668044567067	0.232793403033427	0.151655773949804	0.248763065287042	0.165898228369729	0.167084537962308	0.239336869643141	0.233332919886385	0.210153007495509	0.238800939416344	0.233395229252964	0.239870440666777	0.232572396727378
