OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
0.272784500244807	0.285180055401662	0.255349099099099	0.254679027461956	0.245653253849975	0.264950980392157	0.238334169593578	0.275321697031469	0.253691275167785	0.269506884782865	0.243568165424381	0.237909949972207	0.24320987654321	0.261771925909395	0.240621266427718	0.233495145631068	0.230095541401274	0.229045271178844	0.238790760869565	0.230417555623286	0.248482549317147
0.367209904175701	0.35983379501385	0.36402027027027	0.365226517404233	0.357675111773472	0.363602941176471	0.358755644756648	0.3684545802013	0.36420581655481	0.361303989643404	0.361144505890839	0.349082823790995	0.355246913580247	0.365766569962062	0.360095579450418	0.359223300970874	0.352308917197452	0.346033168982519	0.360733695652174	0.354465102103017	0.352427921092564
0.360005595579492	0.354986149584488	0.380630630630631	0.380094455133811	0.396671634376552	0.371446078431373	0.402910185649774	0.356223722767232	0.382102908277405	0.369189125573732	0.39528732868478	0.413007226236798	0.401543209876543	0.372461504128543	0.399283154121864	0.407281553398058	0.417595541401274	0.424921559838637	0.400475543478261	0.415117342273697	0.399089529590288
