OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
0.201069451827762	0.198179460514322	0.19486686943066	0.193753487074577	0.144634390360607	0.193028176282382	0.19408804249899	0.200912561477524	0.201231287239837	0.210931610123856	0.201865071076655	0.192828342562228	0.203567425971185	0.202553515848314	0.204351035125292	0.198529132542626	0.19489575343421	0.199666767646168	0.169774084653337	0.208552200459751	0.22572541138048	0.194601132552642	0.197210710474725	0.203006133354392
0.29976964049324	0.290734250022468	0.286946623268058	0.288532174074763	0.251772586889382	0.294689854474146	0.294137748920439	0.289027480023387	0.288444715863139	0.299165320409262	0.29462717008023	0.29197354980915	0.294427415979152	0.29083402146986	0.298958219899089	0.294527917368135	0.292796876089534	0.29204786428355	0.27961568423786	0.293294084606663	0.308288621314623	0.290956072351421	0.293135965456486	0.296559530390376
0.299529899830097	0.301698571043408	0.301424683848247	0.300922912404687	0.313367262603854	0.299514913819796	0.303628568765727	0.305776881011613	0.299651740472379	0.293914916532041	0.30024204150336	0.306478146336219	0.29857275955657	0.302089817696754	0.296973876849734	0.304059442285541	0.301080817237292	0.294138139957589	0.318618540638795	0.295072759234026	0.291671900515011	0.305525317499588	0.30437749708415	0.294769538550633
0.199631007848901	0.209387718419803	0.216761823453035	0.216791426445974	0.290225760146157	0.212767055423676	0.208145639814844	0.204283077487475	0.210672256424646	0.195988152934841	0.203265717339755	0.208719961292404	0.203432398493093	0.204522644985073	0.199716868125885	0.202883507803699	0.211226553238965	0.214147228112693	0.231991690470008	0.20308095569956	0.174314066789886	0.208917477596349	0.205275826984639	0.205664797704599
