OM3_B_B	OM3_C_7A	OM3_C_7G	OM3_C_7H	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_H_3C	OM3_H_3D	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
0.277145026575551	0.228558699042103	0.208494208494208	0.237536873156342	0.235210768685795	0.235228182546037	0.211715867158672	0.224527799946794	0.205660377358491	0.227001862197393	0.235015290519878	0.216454456415279	0.283688552767274	0.225013082155939	0.218949343339587	0.215020779734811	0.237273945077026	0.220842105263158
0.30918754745634	0.297393628870573	0.284335355763927	0.302138643067847	0.296847325540205	0.299439551641313	0.287822878228782	0.28438414471934	0.280244173140955	0.294040968342644	0.294495412844037	0.293437806072478	0.315228600893778	0.299581371009942	0.287523452157599	0.294181674252919	0.301071667782987	0.283684210526316
0.254669703872437	0.286700824237024	0.292608935466078	0.280014749262537	0.277010272759476	0.275740592473979	0.290129151291513	0.28145783453046	0.292008879023307	0.286778398510242	0.278593272171254	0.287365328109696	0.259281540048126	0.287545787545788	0.287523452157599	0.291905798535523	0.278801071667783	0.293684210526316
0.158997722095672	0.187346847850301	0.214561500275786	0.180309734513274	0.190931633014524	0.189591673338671	0.210332103321033	0.209630220803405	0.222086570477248	0.192178770949721	0.191896024464832	0.202742409402547	0.141801306290822	0.187859759288331	0.206003752345216	0.198891747476746	0.182853315472204	0.201789473684211
