OM3_B_B	OM3_C_7A	OM3_C_7B	OM3_C_7C	OM3_C_7G	OM3_C_8A	OM3_C_8B	OM3_C_8C	OM3_C_8E	OM3_C_8F	OM3_C_9A	OM3_C_9C	OM3_C_9D	OM3_C_9E	OM3_C_9F	OM3_C_9G	OM3_C_9H	OM3_H_3C	OM3_H_3E	OM3_H_3F	OM3_H_3G	OM3_H_3H
0.210904092852779	0.19457641985235	0.226475710788929	0.183208935471918	0.171476687359662	0.25678396650354	0.187833977038252	0.204719115862657	0.181386114787631	0.210891667330307	0.23746661345286	0.173067889497819	0.191587539563552	0.20206799138794	0.211359068185332	0.179596476271668	0.189717018732563	0.167470858016434	0.156802736396778	0.184092621228341	0.148220640569395	0.181157507967764
0.300435247403787	0.299320225129742	0.301438053097345	0.285003440791911	0.278430854576674	0.321576680490179	0.28654568541347	0.300511592824583	0.280231019131272	0.295320007432773	0.265956467012556	0.277373895537412	0.314359486923205	0.300530711317727	0.300984383858166	0.296675191815857	0.287046632124352	0.273265813109115	0.27044421441109	0.280460727171801	0.261387900355872	0.279429975030958
0.321739462431277	0.32914260653461	0.305321502541894	0.327695728124504	0.332782987716286	0.295334231194912	0.326424527802762	0.320778539336897	0.333975053142422	0.319874704679993	0.303809903908145	0.330656526115647	0.321939030484758	0.319633576061765	0.325362057413802	0.327934072179596	0.32459147070546	0.337378176953946	0.340564381835366	0.326890289837834	0.343772241992883	0.326444854956253
0.166921197312156	0.176960748483298	0.166764733571832	0.204091895611667	0.217309470347378	0.126305121811369	0.199195809745516	0.173990751975863	0.204407812938676	0.173913620556927	0.192767015626439	0.218901688849122	0.172113943028486	0.177767721232567	0.1622944905427	0.195794259732879	0.198644878437625	0.221885151920504	0.232188667356767	0.208556361762024	0.246619217081851	0.212967662045025
