OM5_B_B_3	OM5_C_4A_2	OM5_C_4E_1	OM5_C_4E_2	OM5_C_5A_1	OM5_C_5A_2	OM5_C_5A_3	OM5_C_5B_1	OM5_C_5B_2	OM5_C_5B_3	OM5_C_5D_1	OM5_C_5D_2	OM5_C_5D_3	OM5_C_5E_1	OM5_C_5G_1	OM5_C_5G_2	OM5_C_5H_3	OM5_C_6B_1	OM5_C_6B_3	OM5_C_6D_1	OM5_C_6D_3	OM5_C_6F_1	OM5_C_6F_3	OM5_H_6A_1	OM5_H_6A_2	OM5_H_6F_1	OM5_H_6F_2
0.15875201269456	0.167753773622812	0.168597323089851	0.173645764158998	0.164605137963844	0.157924335378323	0.147615442846329	0.17170784686397	0.163246082265293	0.167574165599607	0.164927984923947	0.163023144921689	0.160833523195289	0.161467083261371	0.146352972900094	0.159055433259956	0.171830059988495	0.178134827605924	0.174769447377684	0.172082642520087	0.16325525778997	0.162923131499841	0.156338269280151	0.175548834032589	0.167669119728276	0.162664799508163	0.161637059760767
0.261895316547266	0.268245315618178	0.270792069303563	0.271511241817664	0.262825412175758	0.262065439672802	0.254163512490537	0.272278034211241	0.267205206519567	0.27050249512344	0.267768205680442	0.263470637860837	0.266618763034754	0.263852035609427	0.250101119050829	0.258635181108665	0.265291587914647	0.281079535708159	0.279056670186554	0.267899502614462	0.270181238423484	0.264642730446797	0.261790635966789	0.270133671577715	0.275709972638928	0.262996106291413	0.262657249530332
0.320280960492848	0.320640745750907	0.318828401656563	0.316649274262404	0.319601940384645	0.323244717109748	0.325742282782404	0.315069237035026	0.315959238432335	0.31382310352668	0.320214699151972	0.325459413857609	0.318196954030039	0.323279584242672	0.325468518268842	0.319791875125075	0.314076752403649	0.312207673394705	0.314959521295319	0.317663563321005	0.315725305385571	0.321215855411789	0.314623812376958	0.317904185774222	0.308790923672045	0.317251861465947	0.318898480416637
0.259071710265326	0.243360165008103	0.241782205950023	0.238193719760934	0.252967509475753	0.256765507839127	0.27247876188073	0.240944881889764	0.253589472782805	0.248100235750272	0.24708911024364	0.248046803359865	0.254350759739918	0.25140129688653	0.278077389780235	0.262517510506304	0.24880159969321	0.228577963291212	0.231214361140443	0.242354291544446	0.250838198400975	0.251218282641573	0.267247282376102	0.236413308615475	0.247829983960751	0.257087232734476	0.256807210292264
