OM5_B_B_1	OM5_B_B_2	OM5_B_B_3	OM5_C_4A_2	OM5_C_4A_3	OM5_C_4D_2	OM5_C_4D_3	OM5_C_4E_1	OM5_C_4E_2	OM5_C_4F_2	OM5_C_4H_1	OM5_C_4H_2	OM5_C_5A_1	OM5_C_5A_2	OM5_C_5A_3	OM5_C_5B_1	OM5_C_5B_2	OM5_C_5B_3	OM5_C_5D_1	OM5_C_5D_2	OM5_C_5D_3	OM5_C_5F_2	OM5_C_5F_3	OM5_C_5G_1	OM5_C_5G_2	OM5_C_5H_2	OM5_C_5H_3	OM5_C_6A_1	OM5_C_6D_1	OM5_C_6D_3	OM5_C_6F_2	OM5_C_6F_3	OM5_H_2H_1	OM5_H_6A_1	OM5_H_6A_2	OM5_H_6B_2	OM5_H_6C_2	OM5_H_6F_1	OM5_H_6F_2	OM5_H_6F_3	OM5_H_6H_1
0.217862481315396	0.234699735905385	0.234204092137434	0.250470303681806	0.269377842083506	0.239856020942408	0.228248371023381	0.243314686174464	0.253464431833179	0.222014925373134	0.248925434498225	0.227524972253052	0.249351276326112	0.243742550655542	0.241735771895945	0.256323433420366	0.252982646420824	0.234092827004219	0.243876177658143	0.225110348209907	0.249749498997996	0.233548695860254	0.237917992435613	0.230985256260239	0.214059531348955	0.21465666474322	0.223400078523753	0.223274695534506	0.259445337620579	0.243163582773866	0.248652077386616	0.21282605083901	0.255895357406043	0.243523316062176	0.209821428571429	0.229128014842301	0.281879194630872	0.234657039711191	0.233392645314353	0.252412172191984	0.243059716397044
0.35575485799701	0.360546561028821	0.358255050830009	0.362536952432142	0.367507234394378	0.360765706806283	0.358758144883097	0.356673018995512	0.359278078395143	0.357742537313433	0.364417865819473	0.359970403255642	0.365155995413674	0.360429082240763	0.364989208224469	0.366106396866841	0.362527114967462	0.347116736990155	0.35352175863616	0.353604708190289	0.356588176352705	0.35678391959799	0.361109443477217	0.352445588579452	0.352754908169728	0.35603000577034	0.362387122104437	0.351826792963464	0.365152733118971	0.36400851481906	0.365207738661592	0.330121282605084	0.357344632768362	0.370701837023081	0.35639880952381	0.345083487940631	0.362562007586811	0.360354446997046	0.362099644128114	0.366217219198417	0.350009986019573
0.426382660687593	0.404753703065794	0.407540857032557	0.386992743886052	0.363114923522117	0.399378272251309	0.412993484093522	0.400012294830024	0.387257489771677	0.420242537313433	0.386656699682302	0.412504624491306	0.385492728260214	0.395828367103695	0.393275019879587	0.377570169712794	0.384490238611714	0.418790436005626	0.402602063705698	0.421284943599804	0.393662324649299	0.409667384541756	0.400972564087171	0.416569155160309	0.433185560481317	0.42931332948644	0.41421279937181	0.42489851150203	0.37540192926045	0.392827902407074	0.386140183951792	0.457052666555906	0.386760009825596	0.385774846914743	0.433779761904762	0.425788497217069	0.355558797782317	0.404988513291762	0.404507710557533	0.381370608609599	0.406930297583383
