RPTEC_R1_1	RPTEC_R1_2	RPTEC_R1_3	RPTEC_R2_1	RPTEC_R2_2	RPTEC_R2_3	RPTEC_R3_1	RPTEC_R3_2	RPTEC_R3_3	RPTEC_R4_1	RPTEC_R4_3	RPTEC_R5_1	RPTEC_R5_2	RPTEC_R5_3	RPTEC_Root1_1	RPTEC_Root1_3
0.10032195750161	0.085415179633595	0.0710041592394534	0.0709262307347	0.0861887190300474	0.0846786475784344	0.0753286147623863	0.0834516657564173	0.0839263803680982	0.0890756302521008	0.0749596122778675	0.0780569514237856	0.0722592240194524	0.0686932287365813	0.0755678509027373	0.0745712155108128
0.187894397939472	0.16607185343802	0.145424836601307	0.149633398174473	0.156431207169215	0.162808406944868	0.156723963599596	0.161114145275806	0.164049079754601	0.163445378151261	0.148626817447496	0.159408151870463	0.150703034147373	0.149979355904211	0.1648223645894	0.165697240865026
0.239407598197038	0.227932429217226	0.210190136660725	0.213975759389496	0.215471797575119	0.218854706061529	0.209976407145265	0.215073730202075	0.22478527607362	0.211764705882353	0.210339256865913	0.220268006700167	0.206152870282271	0.207524772914946	0.228159580663949	0.226994780014914
0.197553122987766	0.201046871282417	0.196672608437314	0.199012419572048	0.194517659462309	0.198751142247944	0.188911358274351	0.193118514472966	0.192638036809816	0.190896358543417	0.193376413570275	0.20072585147962	0.196532403002432	0.199576796036334	0.200058241118229	0.199403430275914
0.118222794591114	0.130620985010707	0.141711229946524	0.148436330989077	0.130864522930944	0.13585135546756	0.143579373104146	0.138175860185691	0.13680981595092	0.133613445378151	0.139418416801292	0.133668341708543	0.14605137963844	0.143424855491329	0.13351776354106	0.140193885160328
0.0867997424339987	0.104687128241732	0.127599524658348	0.124195720484812	0.113600421718503	0.112854096862626	0.124368048533873	0.113380666302567	0.110920245398773	0.111204481792717	0.126171243941842	0.11178112786153	0.1224759488318	0.121800165152766	0.105125218404193	0.10917225950783
0.0698003863490019	0.0842255531763026	0.107397504456328	0.0938201406553943	0.102925672113864	0.0862016448370393	0.101112234580384	0.0956854178044784	0.0868711656441718	0.1	0.107108239095315	0.0960915689558906	0.105825140078232	0.109000825763832	0.092748980780431	0.0839671886651752
