RPTEC_R1_1	RPTEC_R1_2	RPTEC_R1_3	RPTEC_R2_1	RPTEC_R2_2	RPTEC_R2_3	RPTEC_R3_1	RPTEC_R3_2	RPTEC_R3_3	RPTEC_R4_2	RPTEC_R4_3	RPTEC_R5_1	RPTEC_R5_2	RPTEC_R5_3	RPTEC_Root1_1	RPTEC_Root1_2	RPTEC_Root1_3
0.0941089921340049	0.0918326851337408	0.0989291933750787	0.098240878629933	0.0917780725924414	0.101894210150107	0.0991101029488745	0.0979806959613919	0.0968324430065458	0.0925968902297517	0.104846133613887	0.0922030681638463	0.0914982462001002	0.0929084260816185	0.0928823324889485	0.0968612471975421	0.0940698374473209
0.280742459396752	0.278911024684499	0.291859646522657	0.290208488458675	0.279484301119162	0.286954967834167	0.29011807130809	0.283274066548133	0.281167707471221	0.280940224778702	0.28603366649132	0.280816068321999	0.277835309837982	0.279125630554888	0.282968261063925	0.290417670015777	0.282134256472005
0.410616263935261	0.412294626557663	0.407017673867131	0.406924795234549	0.405823723509202	0.402751965689778	0.411388355726168	0.408178816357633	0.411932886915958	0.398567781719325	0.398737506575487	0.407876008223944	0.410422582261567	0.406811327301359	0.407490190234938	0.40421821805198	0.413079470198675
0.214532284533982	0.216961663624097	0.202193486235133	0.204625837676843	0.222913902779195	0.208398856325947	0.199383470016867	0.210566421132842	0.210066962606275	0.227895103272221	0.210382693319306	0.21910485529021	0.220243861700351	0.221154616062135	0.216659216212189	0.208502864734701	0.210716435881999
