RPTEC_R1_1	RPTEC_R1_2	RPTEC_R1_3	RPTEC_R2_1	RPTEC_R3_1	RPTEC_R3_3	RPTEC_R4_1	RPTEC_R4_2	RPTEC_R5_1	RPTEC_R5_2	RPTEC_R5_3	RPTEC_Root1_1	RPTEC_Root1_2	RPTEC_Root1_3
0.362874251497006	0.393843725335438	0.343201754385965	0.350877192982456	0.349705304518664	0.362272858379002	0.358989424206816	0.316326530612245	0.362865845583366	0.345342706502636	0.38453111305872	0.344715447154472	0.364687740940632	0.341750259425804
0.637125748502994	0.606156274664562	0.656798245614035	0.649122807017544	0.650294695481336	0.637727141620998	0.641010575793184	0.683673469387755	0.637134154416634	0.654657293497364	0.61546888694128	0.655284552845528	0.635312259059368	0.658249740574196
