RPTEC_R1_2	RPTEC_R1_3	RPTEC_R2_2	RPTEC_R2_3	RPTEC_R3_2	RPTEC_R3_3	RPTEC_R4_2	RPTEC_R4_3	RPTEC_R5_2	RPTEC_R5_3	RPTEC_Root1_2	RPTEC_Root1_3
0.131316109534515	0.141193595342067	0.145319882518197	0.139115340504014	0.13149535755009	0.138431623248628	0.139157830029199	0.136986301369863	0.143291029395813	0.136678928008408	0.136184745487071	0.138282684070977
0.290494969225666	0.293180632226525	0.296928872430086	0.293357304485292	0.28913503827985	0.291859783708913	0.294874750268941	0.280974124809741	0.294012365766352	0.289332632685234	0.291396975117905	0.291998096403562
0.337854273394022	0.335722721155695	0.330098327161282	0.336846346982425	0.34191236357713	0.333866070001598	0.332372829260796	0.340791476407915	0.334418049680009	0.343037309511298	0.33885184582859	0.340539805561221
0.240334647845797	0.229903051275713	0.227652917890435	0.230681008028269	0.23745724059293	0.235842523040861	0.233594590441063	0.241248097412481	0.228278555157826	0.23095112979506	0.233566433566434	0.22917941396424
