RPTEC_R1_1	RPTEC_R1_2	RPTEC_R1_3	RPTEC_R2_1	RPTEC_R2_2	RPTEC_R2_3	RPTEC_R3_1	RPTEC_R3_2	RPTEC_R3_3	RPTEC_R4_2	RPTEC_R4_3	RPTEC_R5_1	RPTEC_R5_3	RPTEC_Root1_1	RPTEC_Root1_2	RPTEC_Root1_3
0.109728631070094	0.112404926970452	0.114600629831091	0.0992167101827676	0.113032820373144	0.10943894952251	0.110173805541415	0.10875407603827	0.111931904544764	0.112449913325187	0.105193564974657	0.103640228801858	0.114262835319844	0.105333884639239	0.112437233478842	0.110816577228939
0.227971874313338	0.240290772026654	0.237618093329516	0.225469552766782	0.240523854918516	0.230772510231924	0.233801178096138	0.232199806500161	0.237057303541572	0.233993577538435	0.226180856534195	0.222490083061211	0.239767162524254	0.228395699813934	0.237011430445863	0.236697484967996
0.337261041529334	0.336272464158309	0.333266533066132	0.340436284005727	0.33834944845431	0.33637448840382	0.339538942622355	0.333679721933565	0.335400516795866	0.336156185171502	0.335047381179755	0.340287974752898	0.333856909667683	0.335176762456068	0.337942519744644	0.338591840693089
0.325038453087234	0.311031836844585	0.314514743773261	0.334877453044723	0.308093876254029	0.323414051841746	0.316486073740092	0.325366395528004	0.315610275117799	0.317400323964875	0.333578197311394	0.333581713384032	0.31211309248822	0.331093653090759	0.31260881633065	0.313894097109976
