RPTEC_R1_1	RPTEC_R1_2	RPTEC_R1_3	RPTEC_R2_1	RPTEC_R2_2	RPTEC_R2_3	RPTEC_R3_1	RPTEC_R3_2	RPTEC_R3_3	RPTEC_R4_1	RPTEC_R4_2	RPTEC_R4_3	RPTEC_R5_1	RPTEC_R5_2	RPTEC_R5_3	RPTEC_Root1_1	RPTEC_Root1_2	RPTEC_Root1_3
0.242684787130772	0.2534397689438	0.258841923657537	0.246513155929875	0.261915860622305	0.250549094860472	0.232009653356735	0.235835463630026	0.231117513891747	0.257478662375822	0.233099824868651	0.22954696426199	0.245617626260747	0.244084025047328	0.251028258371772	0.24323588160523	0.252039562476079	0.240076949667103
0.367799195673277	0.372036583898271	0.38444396520739	0.376668757279814	0.383026453793264	0.36457586756988	0.364194822290478	0.373739251684871	0.37451121629965	0.378928221631454	0.367725794345759	0.373588415039192	0.378614760504671	0.382354011941168	0.390904700847585	0.379395920343805	0.36756440988659	0.372274073072125
0.238496741090001	0.233563319828312	0.222467831212709	0.233700683929158	0.222672182729286	0.240052713106605	0.252248793330408	0.247455263769463	0.25138917472731	0.228739331187911	0.249036777583187	0.242885611797529	0.226078380289553	0.224716033202272	0.217824255241204	0.232673566975365	0.235702918840521	0.239746306566271
0.151019276105949	0.140960327329616	0.134246279922364	0.143117402861153	0.132385502855145	0.144822324463043	0.151546731022378	0.14297002091564	0.142982095081292	0.134853784804813	0.150137603202402	0.153979008901289	0.14968923294503	0.148845929809233	0.14024278553944	0.144694631075601	0.144693108796809	0.147902670694501
