RPTEC_R1_1	RPTEC_R1_2	RPTEC_R1_3	RPTEC_R2_1	RPTEC_R2_2	RPTEC_R2_3	RPTEC_R3_1	RPTEC_R3_2	RPTEC_R3_3	RPTEC_R4_1	RPTEC_R4_3	RPTEC_R5_1	RPTEC_R5_2	RPTEC_R5_3	RPTEC_Root1_1	RPTEC_Root1_2	RPTEC_Root1_3
0.138552982168477	0.14249877454514	0.132410332651923	0.141054356733133	0.1401969947516	0.132562203544978	0.131922864075603	0.139324344665936	0.136482482133519	0.122061482820976	0.135760818985575	0.134769974759794	0.13652364572647	0.138832353384592	0.134644386800989	0.142599507226498	0.119905265476977
0.2948862471818	0.303451457570428	0.303103512358298	0.301966675771647	0.299446401610468	0.291753349421653	0.290707079306969	0.2993570307292	0.291790134216489	0.297985016791527	0.292461610051187	0.295161940314336	0.285720032989359	0.290290969395447	0.295831573867407	0.299677411161066	0.283983256223838
0.350276696044271	0.351056774602808	0.357089760267608	0.3549849767823	0.350780070457977	0.359657152367479	0.359541952237027	0.346945358363976	0.351403172389751	0.370963575303539	0.363890181479758	0.358029142893503	0.361535212117555	0.360734207749133	0.355311576280389	0.352790266453301	0.365499008592201
0.216284074605452	0.202992993281624	0.207396394722171	0.20199399071292	0.209576533179955	0.21602729466589	0.217828104380401	0.214373266240888	0.220324211260241	0.208989925083958	0.207887389483481	0.212038942032367	0.216221109166616	0.210142469470828	0.214212463051216	0.204932815159135	0.230612469706984
