RPTEC_R1_1	RPTEC_R1_2	RPTEC_R1_3	RPTEC_R2_1	RPTEC_R2_2	RPTEC_R2_3	RPTEC_R3_1	RPTEC_R3_2	RPTEC_R3_3	RPTEC_R4_1	RPTEC_R4_2	RPTEC_R4_3	RPTEC_R5_1	RPTEC_R5_2	RPTEC_R5_3	RPTEC_Root1_1	RPTEC_Root1_2	RPTEC_Root1_3
0.118158159838818	0.118180359435173	0.122949341986659	0.11191662890802	0.126187374908663	0.126534013433665	0.10798532966575	0.121203807851636	0.117540574282147	0.0854828660436137	0.119369923701698	0.12778704686789	0.10590842646296	0.113328965226752	0.10799048219479	0.102170212765957	0.114786375270723	0.119982457950676
0.272330423102754	0.271501925545571	0.269102990033223	0.273468715244882	0.277631286336055	0.274910358062724	0.268858881387013	0.274093989190969	0.262484394506866	0.258068535825545	0.272740058366443	0.267177309267405	0.25609468571698	0.262858613750175	0.259868621748592	0.268042553191489	0.267966135065958	0.267284078010525
0.355397918065816	0.35979621309371	0.351000540832883	0.357787205997446	0.35171712679099	0.350058077874855	0.367633575060432	0.356780335244575	0.356179775280899	0.363239875389408	0.35399599170212	0.353379847312807	0.367473004196728	0.355735479945711	0.357527811108173	0.364382978723404	0.360189013585351	0.357728820555154
0.254113498992612	0.250521501925546	0.256947127147235	0.256827449849652	0.244464211964291	0.248497550628756	0.255522213886805	0.24792186771282	0.263795255930087	0.293208722741433	0.253894026229739	0.251655796551898	0.270523883623332	0.268076941077362	0.274613084948445	0.265404255319149	0.257058476077968	0.255004643483645
