RPTEC_R1_2	RPTEC_R1_3	RPTEC_R2_2	RPTEC_R2_3	RPTEC_R3_2	RPTEC_R3_3	RPTEC_R4_2	RPTEC_R4_3	RPTEC_R5_2	RPTEC_R5_3	RPTEC_Root1_2	RPTEC_Root1_3
0.201264651449722	0.215955153083226	0.199726402188782	0.192133131618759	0.192549736094194	0.178486228583821	0.189372918978912	0.177330086340491	0.186057319907049	0.172083434392433	0.22079302646965	0.211333023687877
0.36628624305984	0.377145321259163	0.365253077975376	0.360060514372163	0.368047097036135	0.350321694498663	0.345865704772475	0.348461368164711	0.340975987606507	0.321246665049721	0.373657914319124	0.369019972131909
0.316779765576804	0.2997843898232	0.308344733242134	0.309757942511346	0.315671944782785	0.317935371936673	0.316037735849057	0.32100951959265	0.315414407436096	0.310817365995634	0.300627192516211	0.301826908190122
0.115669339913634	0.107115135834411	0.126675786593707	0.138048411497731	0.123731222086886	0.153256704980843	0.148723640399556	0.153199025902147	0.157552285050349	0.195852534562212	0.104921866695014	0.117820095990091
